,hi-en,hi,len-hi,len-hi-en
38152,munikireti,मुनिकिरेती,10,10
38153,lokhitwadi,लोकहितवादी,10,10
38154,chakravala,चक्रवाल,7,10
38155,yancowinna,यानकोइना,8,10
38156,visheshank,विशेषांक,8,10
38157,radhakumud,राधाकुमुद,9,10
38158,jansankhya,जनसंख्या,8,10
38159,charitable,चेरिटेबल,8,10
38160,wahiduddin,वहीदुद्दीन,10,10
38161,ramaniyata,रमणीयता,7,10
38162,commiphora,काम्मीफोरा,10,10
38163,ramanathan,रामनाथन,7,10
38164,chaukhandi,चौखंडी,6,10
38165,narayanpur,नारायणपुर,9,10
38166,chargehand,चार्जहैंड,9,10
38167,narayanrao,नारायणराव,9,10
38168,narasimhha,नरसिंह्या,9,10
38169,sohianwala,सुयांवाला,9,10
38170,charyapada,चर्यापद,7,10
38171,malihabadi,मलिहाबाद,8,10
38172,narayanpet,नारायणपेट,9,10
38173,shankarpur,शंकरपुर,7,10
38174,viswamitra,विश्वमित्र,10,10
38175,kamarpukur,कमरपुकुर,8,10
38176,divakaruni,दिवाकरूणी,9,10
38177,raktatulya,रक्ततुल्य,9,10
38178,angioscopy,एन्जियोस्कोपी,13,10
38179,ettumanoor,इटुमनीर,7,10
38180,shatrughan,शत्रुघन,7,10
38181,solomonich,सोलोमोनिक,9,10
38182,angrakshak,अंगरक्षक,8,10
38183,solidarity,सोलिडैरिटी,10,10
38184,raktadhatu,रक्तधातु,8,10
38185,anglicised,आंग्लीकृत,9,10
38186,estimation,एस्टीमेशन,9,10
38187,angiosperm,एंजियोस्पर्म,12,10
38188,kottapuram,कोटापुरम,8,10
38189,shauraseni,सौरसैनी,7,10
38190,chapramari,छपरामारी,8,10
38191,solanaceae,सोलेनसिया,9,10
38192,sokolnikov,सोकोल्निकोव,11,10
38193,collieries,कोलियरियों,10,10
38194,yasardvadi,यथार्थवादी,10,10
38195,infectoria,इन्फेक्टोरिया,13,10
38196,faridabadi,फरीदबादी,8,10
38197,visvesvara,विश्वेश्वर,10,10
38198,disclaimer,डिसक्लेमर,9,10
38199,multipoint,मल्टीप्वाइंट,12,10
38200,libarchive,लिबआर्काइव,10,10
38201,radhastami,राधाष्टमी,9,10
38202,commixture,सम्मिश्रण,9,10
38203,malappuram,मलप्पुरम,8,10
38204,malaprabha,मलप्रभा,7,10
38205,chakradhar,चक्रधर,6,10
38206,multipress,मल्टीप्रेस,10,10
38207,rossendale,रोसेनडेल,8,10
38208,sreeramulu,श्रीरामुलु,10,10
38209,shankerlal,शंकरलाल,7,10
38210,vishnavite,विश्नाविते,10,10
38211,sriniketan,श्रीनिकेतन,10,10
38212,farmington,फार्मिंगटन,10,10
38213,cerebellum,सेरिबैलम,8,10
38214,agreegetor,एग्रीगेटर,9,10
38215,infosphere,इन्फ़ोस्फ़ीयर,13,10
38216,dishwasher,डिशवाशर,7,10
38217,infrarenal,इंफ्रारेनल,10,10
38218,commitment,कमिटमेंट,8,10
38219,ahileshwar,अहिलेश्वर,9,10
38220,inhibitors,इनहिबिटर्स,10,10
38221,khouriyyes,खोरिए,5,10
38222,ahswathama,अश्व्थामा,9,10
38223,chandavali,छंदावली,7,10
38224,volatility,वोलाटिलिटी,10,10
38225,matsyendra,मत्स्येन्द्र,12,10
38226,longidorid,लांजिडोरिड,10,10
38227,challenges,चैलिंज,6,10
38228,antarmahal,अंतर्महल,8,10
38229,vishwakosh,विश्वकोश,8,10
38230,krantiguru,क्रांतिगुरु,11,10
38231,mattresses,मैटरस,5,10
38232,disconnect,डिसकेनक्ट,9,10
38233,krantidoot,क्रांतिदूत,10,10
38234,falciparum,फाल्सीपेरम,10,10
38235,fakirmohan,फकीरमोहन,8,10
38236,radopholus,रैडोफोलस,8,10
38237,esophageal,ईसोफैगल,7,10
38238,collateral,कोलेटरल,7,10
38239,ramchandra,रामचंद्र,8,10
38240,camcorders,कैमकोर्डरों,11,10
38241,narasimham,नरसिंहम,7,10
38242,sheberghan,शबरग़ान,7,10
38243,chartreuse,चार्ट्रियूज,11,10
38244,esculentus,इस्कुलेंटस,10,10
38245,chartering,चार्टरिंग,9,10
38246,walkeshwar,वाल्केश्वर,10,10
38247,malinithan,मलिनिथन,7,10
38248,fakhruddin,फखरुद्दीन,9,10
38249,malintthan,मालिनथान,8,10
38250,martinique,मारटीनिक,8,10
38251,collecting,कलेक्शन,7,10
38252,charmakara,चर्मकार,7,10
38253,kothagudem,कोठागुडम,8,10
38254,ramboullet,रामबुलैटर,9,10
38255,andaloussi,अन्डलोसी,8,10
38256,socialists,सोशलिस्ट,8,10
38257,snorkeling,स्नोरकिंग,9,10
38258,intertidal,इंटरटाइडल,9,10
38259,vishwagram,विश्वग्राम,10,10
38260,faisalabad,फैसला,5,10
38261,multiplier,मल्टीप्लायर,11,10
38262,chandamama,चन्दामामा,9,10
38263,kovilpatti,कोविलपट्टी,10,10
38264,sreedharan,श्रीधरन,7,10
38265,radhakamal,राधाकमल,7,10
38266,cerotelium,सेरोटीलियम,10,10
38267,influenzal,इन्फ्लुएंजा,11,10
38268,srikakulam,श्रीकाकुलम,10,10
38269,kodumtamil,कोडुंतमिल,9,10
38270,ronaldinho,रोनाल्डिन्हो,12,10
38271,vishnudutt,विष्णुदत्त,10,10
38272,faqirullah,फीरूल्ला,8,10
38273,vishrambag,विश्रामबाघ,10,10
38274,sribhagwan,श्रीभगवान,9,10
38275,vishrampur,विशरामपुर,9,10
38276,khabarovsk,ख़ाबारोव्स्क,12,10
38277,apabhramsa,अपभ्रंश,7,10
38278,rachakonda,राचकोंड,7,10
38279,krantiveer,क्रांतिवीर,10,10
38280,disclosure,डिस्क्लोज़र,11,10
38281,sokhodeora,शेखोदेवरा,9,10
38282,rajadhiraj,राजाधिराज,9,10
38283,rajlakshmi,राजलक्ष्मी,10,10
38284,soyaflakes,सोयाफ्लेक,9,10
38285,yaluzangbu,यालूज़ांग्बूब,13,10
38286,inpainting,इनपेंटिंग,9,10
38287,ahmednagar,अहमदनगर,7,10
38288,romanagari,रोमनागरी,8,10
38289,chandelier,कंदील,5,10
38290,mundesvari,मुंडेश्वरी,10,10
38291,volleyball,बालीबाल,7,10
38292,distribute,डिस्ट्रीब्यूट,13,10
38293,volitantes,वोलीटैंट्स,10,10
38294,vocational,वोकेशनल,7,10
38295,chancellor,चांसलर,6,10
38296,innovative,इनोवेटिव,8,10
38297,exocytosis,एक्सोसाइटोसिस,13,10
38298,inophyllum,इनोफाइलम,8,10
38299,exocuticle,एक्सोक्यूटिकल,13,10
38300,distortion,डिस्टार्शन,10,10
38301,executives,एक्जीक्युटिव्स,14,10
38302,rainyriver,रेनीरिवर,8,10
38303,aisrleshon,विश्लेषण,8,10
38304,wagholikar,वागलीकार,8,10
38305,apollonian,अपोलोनियन,9,10
38306,programmer,प्रोग्रामर,10,10
38307,projection,प्रोज़ेक्शन,11,10
38308,vermillion,वर्मिलियन,9,10
38309,mujaheddin,मुजाहिदीन,9,10
38310,frangipani,फ्रैंगीपानी,11,10
38311,calmodulin,काल्मोडयुलिन,12,10
38312,prosthetic,प्रोस्थेटिक,11,10
38313,conoweeder,कोनोवीडर,8,10
38314,programmes,प्रोग्रम्मेस्,13,10
38315,sukhbaatar,सुखबतार,7,10
38316,prospectus,प्रास्पेक़्टस,13,10
38317,conquistas,कोंक्विस्टास,12,10
38318,kapilvastu,कपिलवस्तु,9,10
38319,franciscan,फ्रांसीसी,9,10
38320,sulakshana,सुलक्षणा,8,10
38321,sukanastka,शुकनासिका,9,10
38322,protection,प्रोटेक्शन,10,10
38323,yudhistira,युधिष्ठिर,9,10
38324,hypothesis,हाइपोथेसिस,10,10
38325,supplement,सप्लिमेंट,9,10
38326,sultanpuri,सुल्तानपुरी,11,10
38327,sultangadh,सुल्तानगढ़,10,10
38328,california,केलिफ़ोर्निया,13,10
38329,artificial,आर्टिफिशयल,10,10
38330,carpathian,कारपैथी,7,10
38331,capacitors,कैपेसिटर्स,10,10
38332,cartridges,कार्टरिड्ज,10,10
38333,stephenson,स्टीपेंसन,9,10
38334,stationery,स्टेशनरी,8,10
38335,virupaksha,विरुपाक्ष,9,10
38336,sultanganj,सुल्तानगंज,10,10
38337,centimetre,सेंटीमीटर,9,10
38338,vertically,वर्टिकली,8,10
38339,composting,कम्पोस्टिंग,11,10
38340,artikreeda,रतिक्रीड़ा,10,10
38341,prosecutor,प्रासिक्यूटर,12,10
38342,propaganda,प्रोपेगंडा,10,10
38343,sukhwinder,सुखविंदर,8,10
38344,prohibited,प्रतिबद्ध,9,10
38345,sultanates,सल्तनतों,8,10
38346,indicativo,इंडिकातिवो,10,10
38347,aegyptiaca,इजीप्टिआका,10,10
38348,friendship,फ्रेंडशिप,9,10
38349,principals,प्रिंसिपल,9,10
38350,calciferol,कैल्सीफेरोल,11,10
38351,venkanniah,वेकैंया,7,10
38352,sabarimala,सबरिमलय,7,10
38353,constables,कांस्टेबलों,11,10
38354,preventing,प्रिवेंटिंग,11,10
38355,hygrometer,हाइग्रोमीटर,11,10
38356,calamaries,कैलेमरीज,8,10
38357,muhammadan,मुहम्मदन,8,10
38358,venkatarao,बेंकटराव,8,10
38359,productory,प्रोडक्टरी,10,10
38360,cakravartf,चक्रवर्ती,9,10
38361,venezuelan,वेनिज़ुएलन,10,10
38362,kapirayudu,कपिरयुदु,8,10
38363,maintained,मेनटेन्ड,8,10
38364,production,प्रस्तुतीयों,12,10
38365,mcleodganj,मैकलियोडगंज,11,10
38366,shahenshah,शहँशाह,6,10
38367,yugdrashta,युगद्रष्टा,10,10
38368,maintainer,मेंटेनर,7,10
38369,mitsubishi,मित्सुबिशी,10,10
38370,professors,प्रोफसरों,9,10
38371,calculator,केलकुलेटर,9,10
38372,contextual,कन्टेक्स्चुअल,13,10
38373,ashapoorna,आशापूर्णा,9,10
38374,suprarenal,सुप्रारीनल,10,10
38375,veerarudra,वीररूद्र,8,10
38376,contiguous,कंटीगुअस,8,10
38377,ksapanakas,क्षपणक,6,10
38378,ashfaqulla,अशफाकउल्ला,10,10
38379,continuous,कंटीन्यूअस,10,10
38380,conspiracy,कंसपिरेसी,9,10
38381,burushaski,बरूशसकी,7,10
38382,fumagillin,फ्यूमाजिलिन,11,10
38383,prevention,प्रिवेंशन,9,10
38384,supervisor,सुपरवाइजर,9,10
38385,consultant,कंसलटेंट,8,10
38386,priyobroto,प्रियव्रत,9,10
38387,kelucharan,केलुचरण,7,10
38388,progenitor,प्रोजेनिटर,10,10
38389,venkatesha,वेंकटराव,8,10
38390,fullscreen,फुलस्क्रीन,10,10
38391,properties,प्रापर्टीज,10,10
38392,prophyrins,पोरफाइरिन्स,11,10
38393,propionate,प्रोपायोनेट,11,10
38394,dreamworks,ड्रीमवर्क्स,11,10
38395,kodaikanal,कोडइकनाल,8,10
38396,epithelium,एपिथीलियम,9,10
38397,protoplast,प्रोटोप्लास्ट,13,10
38398,protoplasm,प्रोटोप्लाज़्म,14,10
38399,newspapers,न्यूजपेपर्स,11,10
38400,mulyannkan,मूल्यांकन,9,10
38401,connexions,कनैक्शंज,8,10
38402,carotovora,केरोटोवारा,10,10
38403,proteaceae,प्रोटियेसीए,11,10
38404,vermicelli,वर्मीसेली,9,10
38405,calibrated,कैलिब्रेटेड,11,10
38406,hyperbolic,हाइपरबोलिक,10,10
38407,hyperbaric,हाइपरबेरिक,10,10
38408,prithviraj,पृथ्वीराज,9,10
38409,kamaluddin,कमालुद्दीन,10,10
38410,radiograph,रेडियोग्राफ,11,10
38411,yogyakarta,योग्यकार्ता,11,10
38412,prothallus,प्रोथेलस,8,10
38413,visvedevas,विश्वेदेव,9,10
38414,chakrabaka,चक्रवाक,7,10
38415,chakkiaars,चक्कीआर,7,10
38416,sporangium,स्पोरेंजियम,11,10
38417,visvamitra,विश्वामित्र,11,10
38418,mujahideen,मुज़ाहिदीन,10,10
38419,antarydmin,अन्तर्यामी,10,10
38420,visvakarma,विश्वकर्मा,10,10
38421,radiophone,रेडियोफोन,9,10
38422,radiopaque,रेडियोपेक,9,10
38423,radiolinja,रेडियोलिंजा,11,10
38424,ingalandar,इंगलान्दर,9,10
38425,lovastatin,लोवोसाटिन,9,10
38426,kpresenter,केप्रेजेन्टर,12,10
38427,promissory,प्रोमिसरी,9,10
38428,krittivasi,कृतिवास,7,10
38429,prometheus,प्रोमीथियस,10,10
38430,promethium,प्रोमेथियम,10,10
38431,provincial,प्रोविंसियल,11,10
38432,canaanites,कैनाइट,6,10
38433,providence,प्रोविडेंस,10,10
38434,kapilendra,कपिलेंदु,8,10
38435,jayavarman,जयवर्मन,7,10
38436,lasioderma,लेजियोडर्मा,11,10
38437,suhrawardi,सुहरावर्दी,10,10
38438,protozoans,प्रोटोजुआनस,11,10
38439,projecting,प्रोजेक्टिंग,12,10
38440,frazerganj,फ्रेजरगंज,9,10
38441,proisotoma,प्रोसोटोमा,10,10
38442,hypervisor,हाइपरविजर,9,10
38443,proprietor,प्रोपराइटर,10,10
38444,newsletter,न्यूजलेटर,9,10
38445,proyogkrta,प्रयोगकर्ता,11,10
38446,caldarelli,काल्दरेली,9,10
38447,louisville,लुइसविले,8,10
38448,mclaughlin,मैकलालिन,8,10
38449,fraunhofer,फ्राउनहोपर,10,10
38450,dhramasala,धर्मशाला,8,10
38451,muhammaden,मुहम्मद्दीन,11,10
38452,connection,कनेक्शन,7,10
38453,projectors,प्रोजेक्अर,10,10
38454,dhumarlena,धुमरलेना,8,10
38455,protstatic,प्रोटेस्ट,9,10
38456,vernacular,वर्नाकुलर,9,10
38457,sukchchara,सुखचारा,7,10
38458,venugopala,वेणुगोपाल,9,10
38459,franchises,फ्रेंचाइजी,10,10
38460,versailles,वेरासिलीज,9,10
38461,icalendars,कैलेन्डर,8,10
38462,franchiser,फ्रेंचाइजर,10,10
38463,connecting,कनेक्टिंग,9,10
38464,arbitrators,आरबोट्रेटर्ज़,13,11
38465,jangbahadur,जंगबहादुर,9,11
38466,nationalist,नेशनलिस्ट,9,11
38467,indentation,इंडेंटेशन,9,11
38468,anantagopal,अनंतगोपाल,9,11
38469,vakpatiraja,वाक्पतिराज,10,11
38470,palmitoleic,पामिटोलेइक,10,11
38471,antaryamiri,अंतर्यामिन्,11,11
38472,nationalism,नेशनलिज्म,9,11
38473,palestinian,फिलस्तीन,8,11
38474,authorities,अथारिटियों,10,11
38475,baluchestan,बलोचिस्तान,10,11
38476,millimetres,मिलिमीटर,8,11
38477,balashanker,बालाशंकर,8,11
38478,assignments,एसाइनमेंट,9,11
38479,bailhongala,बेलहोंगल,8,11
38480,baluchistan,बलुचिस्तान,10,11
38481,interpolate,इंटरपोलेट,9,11
38482,balasingham,बालासिंगम,9,11
38483,jayalakshmi,जयलक्ष्मी,9,11
38484,harishankar,हरिशंकर,7,11
38485,narayaniyam,नारायणीयम्,10,11
38486,millisecond,मिलीसेंकेंड,11,11
38487,balinarayan,बालीनारायण,10,11
38488,padikkasaan,पडिक्कासान,10,11
38489,internships,इंटर्नशिप,9,11
38490,yeddyurappa,येदियुरप्पा,11,11
38491,novosibirsk,नोवोसिबिर्क,11,11
38492,annualyield,एनुअलयील्ड,10,11
38493,karanprayag,कर्णप्रयाग,10,11
38494,valayapathi,वलैयापति,8,11
38495,zanthoxylum,जैंथोजाइलम,10,11
38496,udyogmandal,उधोगमंडल,8,11
38497,ballabhgarh,बल्लभगढ़,8,11
38498,microlitres,माइक्रोलीटर,11,11
38499,mulabhritya,मूलभृत्य,8,11
38500,ultrasonics,अल्ट्रासोनिक्स,14,11
38501,interactive,इंटरएक्टिव,10,11
38502,balashastri,वालशास्त्री,11,11
38503,microfilter,माइक्रोफिल्टर,13,11
38504,annotations,एनोटेशन,7,11
38505,anandaravan,अनन्तरवन,8,11
38506,pantothenic,पैंटोथेनिक,10,11
38507,antibiotics,एंटिबायोटिक्स,13,11
38508,homosapiens,होमोसेपियंस,11,11
38509,westerwelle,वेस्तेर्वेल्ले,14,11
38510,lakshyartha,लक्ष्यार्थ,10,11
38511,westminster,वेस्टमिंन्स्टर,14,11
38512,accountants,एकाउंटेंट,9,11
38513,nagamangala,नागमंगला,8,11
38514,virajananda,विरजानन्द,9,11
38515,mithileswar,मिथिलैश्वर,10,11
38516,vertebrates,वर्टिब्रेट,10,11
38517,motorcycles,मोटरसाइकिल,10,11
38518,jagatbandhu,जगबंधु,6,11
38519,banjaranama,बंजरानामा,9,11
38520,jadabharata,जड़भरत,6,11
38521,inheritance,इन्हेरिटेंस,11,11
38522,oligodontia,लघुदंतता,8,11
38523,kanchrapara,कंचरापारा,9,11
38524,alternators,आल्टरनेटर्स,11,11
38525,hammersmith,हैमरस्मिथ,9,11
38526,holomyarian,होलोमाएरियन,11,11
38527,azadirachta,अज़ाडिरच्ता,11,11
38528,worthington,वर्थिंगटन,9,11
38529,whittington,विटिंग्टन,9,11
38530,nitrogenium,नाइट्रोजीनियम,13,11
38531,adhisthatri,अधिश्तात्री,11,11
38532,kalavilasam,कलाविलासम,9,11
38533,ventricular,वेंट्रिकुलर,11,11
38534,adhishthana,अधिष्ठान,8,11
38535,jaffarabadi,जाफराबादी,9,11
38536,hallmarking,हालमार्किंग,11,11
38537,workpermits,तोर्क्पेर्मिट्स्,16,11
38538,kakarbhitta,काकरभिट्टा,10,11
38539,kalindikhal,कालिंदीखल,9,11
38540,machineries,मशीनरियों,9,11
38541,tungabhadra,तुंगभद्र,8,11
38542,locomotives,लोकोमोटिव,9,11
38543,kamandakiya,कामन्दकीय,9,11
38544,telebanking,टेलीबैंकिंग,11,11
38545,vasavadatta,वासवदत्ता,9,11
38546,appashastri,अपपाशास्त्री,12,11
38547,harmandirji,हरमंदिरजी,9,11
38548,handicapped,हैंडिकैप्ड,10,11
38549,metamachine,मेटामशीन,8,11
38550,implication,इम्प्लिकेशन,11,11
38551,wijdenbosch,विज्देनबोश्क,12,11
38552,karunakaran,करुणाकरन,8,11
38553,paracentral,पराकेन्द्रिक,12,11
38554,parabrahman,परब्रह्य,8,11
38555,venkatagiri,वेंकटगिरि,9,11
38556,heliosphere,हेलियोस्फीयर,12,11
38557,zabaykalsky,ज़बायकाल्स्की,13,11
38558,venkataraya,वेंकटराय,8,11
38559,vishnugupta,विष्णुगुप्त,11,11
38560,hymenoptera,हाइमनोप्टेरा,12,11
38561,hairpinning,हैरर्पिन्निंग,13,11
38562,barbiturate,बार्बिट्युरेट,13,11
38563,bactericide,बैक्टीरियोसाइड,14,11
38564,papilionids,पैपिलियोनिड,11,11
38565,venkatraman,वेंकटरमण,8,11
38566,venkatswami,वेंकटस्वामी,11,11
38567,naboplashar,नैबोप्लाशर,10,11
38568,indradyumna,इंद्रद्यूम्न,12,11
38569,mesopotamia,मिसोपोटेमिआ,11,11
38570,varadarajan,वरदराजन,7,11
38571,ashokvatika,अशोकवाटिका,10,11
38572,yudhishthir,युधिष्टर,8,11
38573,adhivrishan,अधिवृषण,7,11
38574,venkatarama,वेंकटराम,8,11
38575,visargakala,विसर्गकाल,9,11
38576,yashovarman,यशोवर्मा,8,11
38577,vishnupriya,विष्णप्रिया,11,11
38578,trusteeship,टस्टीशिप,8,11
38579,hydrargyrum,हाइड्रार्गायरम,14,11
38580,mesoamerica,मेसोअमेरिका,11,11
38581,nilavilakku,निलविलकु,8,11
38582,vedantasara,वेदांतसार,9,11
38583,nightingale,नाइटिंगेल,9,11
38584,nilalochane,नीललोचने,8,11
38585,haemostatic,हीमोस्टेटिक,11,11
38586,multiplexer,मल्टीप्लेक्सर,13,11
38587,urvarukmiva,उर्वारुकमिव,11,11
38588,muzaffarpur,मुजफफरपुर,9,11
38589,aleuroplast,एल्यूरोप्लास्ट,14,11
38590,madanapalle,मदनपल्ले,8,11
38591,mohenjodaro,जोदाड़ो,7,11
38592,nandshankar,नंदशंकर,7,11
38593,viswabrahma,विश्वब्रह्म,11,11
38594,kanchipuram,कांचीपुरम,9,11
38595,nostradamus,नास्त्रेदमस,11,11
38596,leafhoppers,लीफ्होपर,8,11
38597,vakalatnama,वकालतनामा,9,11
38598,anantasayin,अनंतशयनम,8,11
38599,vidyapeetha,विद्यापीठ,9,11
38600,nanjundayya,नजुनदैया,8,11
38601,ajnabhadesh,अजनाभदेश,8,11
38602,arbitration,आरबिट्रेशन,10,11
38603,vastradanam,वस्त्रदानम्,11,11
38604,jahagirdars,जागीरदारों,10,11
38605,indonesians,इण्डोनेशिया,11,11
38606,viracharita,वीरचरित,7,11
38607,hyperplasia,हाइपरप्लासिया,13,11
38608,vernaculars,वर्नाकुलरों,11,11
38609,operability,आपरेबिलिटी,10,11
38610,lacquerware,लैकरवेयर,8,11
38611,miltogramma,मिल्टोग्रैमा,12,11
38612,murhsidabad,मुर्शीदाबाद,11,11
38613,atyantakama,अत्यंतकाम,9,11
38614,airatesvara,एरातेश्वर,9,11
38615,anantaswamy,अनन्तस्वामी,11,11
38616,warananagar,वारनागर,7,11
38617,jayamangali,जयमंगाली,8,11
38618,avyayibhava,अव्ययीभाव,9,11
38619,independent,इंडिपेंडेंट,11,11
38620,anangamohan,अनंगमोहन,8,11
38621,likhovtseva,लिखोवत्सेवा,11,11
38622,hastamalaka,हस्तामलक,8,11
38623,leavenworth,लिवेनवर्थ,9,11
38624,homeopathic,होम्योपैथिक,11,11
38625,narsinghpur,नरसिंहपुर,9,11
38626,acyutananda,अच्युतानन्द,11,11
38627,abstractile,सब्सट्रेट,9,11
38628,yellowknife,यलोनाइफ,7,11
38629,balanagamma,बालनागम्मा,10,11
38630,vilappakkam,विलप्पक़्कम,11,11
38631,bakhtiarpur,बख्तियारपुर,11,11
38632,harisamhita,हरिसंहिता,9,11
38633,microplates,माइक्रोप्लास्ट,14,11
38634,lampungnese,लैम्पूंगनीज,11,11
38635,vermicopost,वर्मिकोपोस्ट,12,11
38636,homogeneous,होमोजीनियस,10,11
38637,hypopharynx,हाइपोफेरिंक्स,13,11
38638,hamiltonian,हेमिल्टोनीय,11,11
38639,amalgamated,अमल्गमेटेड,10,11
38640,artemisinin,आर्टिमीसिनिक,12,11
38641,hyphenation,हायफनेशन,8,11
38642,nityadanamu,नित्यादानम्,11,11
38643,whitechapel,ह्वाइटचैपल,10,11
38644,kapilesvara,कपिलेश्वर,9,11
38645,karanghantu,करंघंतु,7,11
38646,heavyweight,हैवीवेट,7,11
38647,whiteboards,व्हाइटबोर्ड,11,11
38648,kaliningrad,कालिनिनग्राद,12,11
38649,association,असोशिएशन,8,11
38650,troposphere,त्रोपोस्फेरे,12,11
38651,verruculose,वेरूकोलोज़,10,11
38652,mouhajiroun,मोहाजिरोन,9,11
38653,holomorphic,होलोमार्फिक,11,11
38654,upapandavas,उपपांडवों,9,11
38655,tungadhanva,तुगधन्वा,8,11
38656,workstation,वर्कस्टेशन,10,11
38657,jaggayapeta,जाग्गयापेट,10,11
38658,jayewardene,जयवर्धने,8,11
38659,machiavelli,मैकियावेली,10,11
38660,hypothermia,हाईपोथर्मिया,12,11
38661,amalasuntha,अमलसुंथा,8,11
38662,indiranagar,इंदिरानगर,9,11
38663,arthshastra,अर्थशास्त्र,11,11
38664,luminescent,ल्यूमिसेन्ट,11,11
38665,mujaffarpur,मुजफ्फरपुर,10,11
38666,homeostasis,होमियोस्टैसिस,13,11
38667,numberplate,नंबरप्लेट,9,11
38668,accountancy,एकाउंटेंसी,10,11
38669,aerodynamic,एअरोडाइनेमिक,12,11
38670,homoeopathy,हाम्योपैथी,10,11
38671,upgradation,अपग्रेडेशन,10,11
38672,indirapuram,इंदिरापुरम,10,11
38673,musicbrainz,म्युजिकब्रैंज़,14,11
38674,initialized,इनिशियलाइज,10,11
38675,hysteralgia,हिस्टीरालजिया,13,11
38676,verbenaceae,वर्बेनेसी,9,11
38677,jagaddhatri,जगदधात्री,9,11
38678,pangnirtung,पांगनिर्टंग,11,11
38679,mississippi,मिसिसिपी,8,11
38680,information,इंनफोरमेशन,10,11
38681,narttamalai,नर्तमलै,7,11
38682,tiruttangal,तिरूत्तंगल,10,11
38683,scandinavia,स्कैंडिनेविआ,12,11
38684,devarakonda,देवारकोंडा,10,11
38685,phanerozoic,फार्नेजोइक,10,11
38686,grandmaster,ग्रैंड़मास्टर,13,11
38687,granthalaya,ग्रंथालय,8,11
38688,kusumanjali,कुसुमांजलि,10,11
38689,granthamala,ग्रंथमाला,9,11
38690,tordesillas,तोर्देसिलास,11,11
38691,mendelevium,मेंडेलेवियम,11,11
38692,granularity,ग्रेन्वलारिटि,13,11
38693,peloponnese,पेलोपोनीज़,10,11
38694,gujaranwala,गुजरानवाला,10,11
38695,pedicularis,पेडीक्यूलारीस,13,11
38696,kinesthetic,काइनेस्थेटिक,12,11
38697,granturismo,ग्रानटुरिस्मो,13,11
38698,madhyaratra,मध्यरात्र,9,11
38699,belorussian,बेलरसवासी,9,11
38700,pataliputra,पाटलिपुत्र,10,11
38701,tiruppattur,तिरूप्पत्तूर,12,11
38702,dhaleshwari,धालेश्वरी,9,11
38703,dhakeshwari,ढाकेश्वरी,9,11
38704,secernentia,सेसर्नेन्शिया,13,11
38705,tiruvadigai,तिरूवदिगै,9,11
38706,mentholised,मेंथोलाइज्ड,11,11
38707,scherbatsky,शचेर्बास्की,11,11
38708,crunchiness,क्रंचीनेस,9,11
38709,pininfarina,पिनिनफ़ारिना,12,11
38710,sutravritti,सूत्रवृत्ति,11,11
38711,restoration,रीस्टोरेशन,10,11
38712,destruction,डिस्ट्रक्शन्स,13,11
38713,searchlight,सर्चलाइट,8,11
38714,devicenodes,डिवाइसनोड्स,11,11
38715,marchiafava,मार्चियाफावा,12,11
38716,devendranad,देवेंद्रनाथ,11,11
38717,development,डवलपमेन्ट,9,11
38718,credentials,क्रेडेंशियल,11,11
38719,devanahalli,देवनहल्ली,9,11
38720,guadalcanal,गुआडलकेनाल,10,11
38721,screensaver,स्क्रीनसेवर,11,11
38722,destination,डेस्टिनेशन,10,11
38723,scleroderma,स्क्लेरोदेर्मा,14,11
38724,patharkandi,पाथरकंडी,8,11
38725,bepicolombo,बेपिकोलम्बो,11,11
38726,pattanayaka,पट्टनाटक,8,11
38727,kushabhadra,कुशभद्रा,8,11
38728,description,डिसक्रिप्शन,11,11
38729,pattachitra,पट्टचित्र,9,11
38730,scholarship,स्कालरशिप,9,11
38731,bengalensis,बेंगालेंसिस,11,11
38732,cruciferous,क्रूसिफेरस,10,11
38733,crustaceans,क्रस्टसीन्स,11,11
38734,harichandan,हरिचंदन,7,11
38735,thoothukudi,तूतूकुड़ी,9,11
38736,bhagyashree,भाग्यश्री,9,11
38737,devakoshtha,देवकोष्ठ,8,11
38738,manikarnika,मणिकर्णिका,10,11
38739,schalfkogel,स्काल्फ़ोगेल,12,11
38740,kastelorizo,कैस्टेलोरिजो,12,11
38741,cricklewood,क्रिकलवुड,9,11
38742,pathanistan,पठानिस्तान,10,11
38743,destructors,डिस्ट्रक्टर्स,13,11
38744,kashiprosad,काशीप्रसाद,10,11
38745,pasquarelli,पास्क्वारेली,12,11
38746,tirunelveli,तिरुनेलवेली,11,11
38747,secretaries,सेक्रेटरीज़,11,11
38748,cultivation,कल्टिवेशन,9,11
38749,dharmapalas,धर्मपालों,9,11
38750,dharmakirti,धर्मकीर्ति,10,11
38751,coelomyrian,सीलोमाइरिअन,11,11
38752,dependenies,डिपेंडेंसीज़,12,11
38753,passphrases,पासफ्रेज,8,11
38754,governesses,गवर्नेस,7,11
38755,govindadasa,गोविंददास,9,11
38756,samskritham,संस्कृतं,8,11
38757,translation,ट्रांसलितरेशन,13,11
38758,transponder,ट्रांसपोंडर,11,11
38759,pashtunwali,पश्तूनवली,9,11
38760,meningocele,मेनिंजोसील,10,11
38761,crepitation,क्रेपोटिशन,10,11
38762,topocentric,टोपोसेंट्रिक,12,11
38763,screenmatch,स्क्रीनमैच,10,11
