,hi-en,hi,len-hi,len-hi-en
2729,sambhal,सम्भल,5,7
2730,razadar,राज़दार,6,7
2731,nibhana,निभाना,6,7
2732,apanayo,अपनायो,6,7
2733,julphan,जुल्फन,6,7
2734,ujadata,उजड़ता,5,7
2735,qadamon,क़दमों,5,7
2736,alabela,अलबेला,6,7
2737,ashiyan,आशियाँ,6,7
2738,ghatata,घटता,4,7
2739,tujhape,तुझपे,5,7
2740,sogavar,सोगवार,6,7
2741,takarar,टकरार,5,7
2742,jhagada,झगड़ा,4,7
2743,anevali,आनेवाली,7,7
2744,madhuri,माधुरी,6,7
2745,ganvata,गँवाता,6,7
2746,sanvare,सांवरे,6,7
2747,bansuri,बाँसुरी,7,7
2748,niharun,निहारूँ,7,7
2749,bachake,बचाके,5,7
2750,laharae,लहराए,5,7
2751,chupaun,छुपाऊँ,6,7
2752,ruthake,रूठके,5,7
2753,badhati,बढ़ती,4,7
2754,vidhata,विधाता,6,7
2755,muqadar,मुक़द्दर,7,7
2756,thandak,ठण्डक,5,7
2757,darapan,दरपन,4,7
2758,harakha,हरख,3,7
2759,bagaban,बाग़बाँ,6,7
2760,nachata,नचाता,5,7
2761,prelude,प्रेलुदे,8,7
2762,justaju,जुस्तजू,7,7
2763,laharen,लहरें,5,7
2764,nakhara,नखरा,4,7
2765,sangram,संग्राम,7,7
2766,bachcho,बच्चो,5,7
2767,jayenge,जायेंगे,7,7
2768,bhidate,भिड़ते,5,7
2769,anevale,आनेवाले,7,7
2770,hamadam,हमदम,4,7
2771,hasarat,हसरत,4,7
2772,kanvara,कंवारा,6,7
2773,tujhako,तुझको,5,7
2774,bachakar,बचाकर,5,8
2775,guzaregi,गुज़रेगी,7,8
2776,charanan,चरनन,4,8
2777,bhanwara,भँवरा,5,8
2778,samandar,समंदर,5,8
2779,gajanana,गजानना,6,8
2780,chupchap,चुपचाप,6,8
2781,paravane,परवाने,6,8
2782,divanagi,दीवानगी,7,8
2783,ghabarao,घबराओ,5,8
2784,phailaye,फैलाये,6,8
2785,gagariya,गगरिया,6,8
2786,simatana,सिमटना,6,8
2787,nikaloge,निकलोगे,7,8
2788,forehead,फ़ोरेहेअद,8,8
2789,sataguru,सतगुरु,6,8
2790,ghunghat,घूँघट,5,8
2791,ankhiyan,अँखियाँ,7,8
2792,sambhala,सम्भाला,7,8
2793,sangsang,संगसंग,6,8
2794,sharafat,शराफ़त,5,8
2795,kavalani,कवलानी,6,8
2796,dhindhin,धिनधिन,6,8
2797,matawale,मतवाले,6,8
2798,khoekhoe,खोएखोए,6,8
2799,pahunche,पहुँचे,6,8
2800,achambha,अचम्भा,6,8
2801,bankapan,बाँकपन,6,8
2802,sakhiyan,सखियाँ,6,8
2803,khushabo,खुशबोओ,6,8
2804,jhumjhum,झूमझूम,6,8
2805,dagariya,डगरिया,6,8
2806,gulistan,गुलिस्ताँ,9,8
2807,natakhat,नटखट,4,8
2808,shaharon,शहरों,5,8
2809,sakhiyon,सखियों,6,8
2810,tadapane,तड़पने,5,8
2811,lipatane,लिपटने,6,8
2812,lipatana,लिपटना,6,8
2813,chaldhal,चालढाल,6,8
2814,shararat,शरारत,5,8
2815,bajajava,बजजवा,5,8
2816,balakhay,बलखाय,5,8
2817,piharava,पिहरवा,6,8
2818,doharane,दोहराने,7,8
2819,khvabida,ख्वाबीदा,8,8
2820,gulashan,गुलशन,5,8
2821,umidavar,उम्मीदवार,9,8
2822,madhuban,मधुबन,5,8
2823,shabanam,शबनम,4,8
2824,giradhar,गिरधर,5,8
2825,jhananan,झननन,4,8
2826,bachchon,बच्चों,6,8
2827,palatiyo,पलटियो,6,8
2828,matavali,मतवाली,6,8
2829,daradiya,दरदिया,6,8
2830,karejawa,करेजवा,6,8
2831,bachapan,बचपन,4,8
2832,chodakar,छोड़कर,5,8
2833,khevaiya,खेवैया,6,8
2834,harehare,हरेहरे,6,8
2835,ponchane,पोंछने,6,8
2836,sajanava,सजनवा,5,8
2837,guzarane,गुज़रने,6,8
2838,janevafa,जानएवफ़ा,7,8
2839,samajhao,समझाओ,5,8
2840,badalati,बदलती,5,8
2841,khaliyan,खलियान,6,8
2842,chingari,चिंगारी,7,8
2843,dopahari,दोपहरी,6,8
2844,chaurahe,चौराहे,6,8
2845,sharabat,शरबत,4,8
2846,asamanon,आसमानों,7,8
2847,chodenge,छोड़ेंगे,7,8
2848,chubhaen,चुभाएं,6,8
2849,didaodil,दीदाओदिल,8,8
2850,chaubare,चौबारे,6,8
2851,ghabarai,घबराई,5,8
2852,svagatam,स्वागतम,7,8
2853,nikalane,निकलने,6,8
2854,badalega,बदलेगा,6,8
2855,likhenge,लिखेंगे,7,8
2856,rakhakar,रखकर,4,8
2857,giraftar,गिरफ़्तार,8,8
2858,batalana,बतलाना,6,8
2859,nazarana,नज़राना,6,8
2860,parawane,परवाने,6,8
2861,pahachan,पहचान,5,8
2862,banjaran,बंजारन,6,8
2863,badalate,बदलते,5,8
2864,pahuncha,पहुँचा,6,8
2865,banaenge,बनाएंगे२,8,8
2866,halachal,हलचल,4,8
2867,banduken,बंदूकें,7,8
2868,farishta,फ़रिश्ता,7,8
2869,kahalate,कहलाते,6,8
2870,kilakari,किलकारी,7,8
2871,gharabar,घरबार,5,8
2872,madahosh,मदहोश,5,8
2873,chahungi,चाहूँगी,7,8
2874,muraliya,मुरलिया,7,8
2875,kushahal,ख़ुशहाल,6,8
2876,nayanava,नयनवा,5,8
2877,dhadakan,धड़कन,4,8
2878,hotehote,होतेहोते,8,8
2879,goragora,गोरागोरा,8,8
2880,korakora,कोराकोरा,8,8
2881,panaghat,पनघट,4,8
2882,sharamay,शरमाय,5,8
2883,bajariya,बजरिया,6,8
2884,sipahiya,सिपहिया,7,8
2885,haridvar,हरिद्वार,8,8
2886,asharafi,अशरफ़ी,5,8
2887,charagar,चारागर,6,8
2888,dilnawaz,दिलनवाज़,7,8
2889,dharenge,धारेंगे,7,8
2890,khamoshi,खामोशी,6,8
2891,samajhen,समझें,5,8
2892,guzarish,गुज़ारिश,7,8
2893,rachaiya,रचैया,5,8
2894,jorojafa,जोरओजफ़ा,7,8
2895,haunsala,हौंसला,6,8
2896,nikalate,निकलते,6,8
2897,dilajani,दिलजानी,7,8
2898,barabadi,बरबादी,6,8
2899,hamadard,हमदर्द,6,8
2900,kanhaiya,कन्हैया,7,8
2901,manzilen,मन्ज़िलें,8,8
2902,phailati,फैलती,5,8
2903,ghutghut,घुटघुट,6,8
2904,manzilon,मन्ज़िलों,8,8
2905,doharaya,दोहराया,7,8
2906,kushiyon,ख़ुशियों,7,8
2907,batalade,बतलादे,6,8
2908,tanatana,टनटना,5,8
2909,kharidar,खरीदार,6,8
2910,nindaran,निंदरां,7,8
2911,dwardwar,द्वारद्वार,10,8
2912,khoikhoi,खोईखोई,6,8
2913,badanami,बदनामी,6,8
2914,nasheman,नशेमन,5,8
2915,kajarare,कजरारे,6,8
2916,sharamae,शरमाए,5,8
2917,thamakar,थामकर,5,8
2918,zanjiren,ज़ंजीरें,7,8
2919,bechaini,बेचैनी,6,8
2920,sandesha,सन्देशा,7,8
2921,barasaen,बरसाएं,6,8
2922,chumchum,छुमछुम,6,8
2923,balihari,बलिहारी,7,8
2924,shringar,श्रृंगार,8,8
2925,chandani,चाँदनी,6,8
2926,dastanen,दास्तानें,9,8
2927,sulagane,सुलगने,6,8
2928,roterote,रोतेरोते,8,8
2929,badhakar,बढ़कर,4,8
2930,katarake,कतराके,6,8
2931,inasanon,इनसानों,7,8
2932,payaliya,पायलिया,7,8
2933,chainyan,छैंयाँ,6,8
2934,laharaye,लहराये,6,8
2935,terimeri,तेरीमेरी,8,8
2936,pharphar,फरफर,4,8
2937,harihari,हरीहरी,6,8
2938,sarakata,सरकता,5,8
2939,uthiuthi,उठीउठी,6,8
2940,chadhati,चढ़ती,4,8
2941,muskurae,मुस्कुराए,9,8
2942,ankhiyon,अँखियों,7,8
2943,badalana,बदलना,5,8
2944,guzarana,गुज़रना,6,8
2945,bhagawan,भगवान,5,8
2946,ithalaye,इठलाये,6,8
2947,bavandar,बवंडर,5,8
2948,paravana,परवाना,6,8
2949,khiwaiya,खिवैया,6,8
2950,barasate,बरसते,5,8
2951,chekhush,चेखुश,5,8
2952,utarungi,उतरूँगी,7,8
2953,garazane,गरज़ने,5,8
2954,manamani,मनमानी,6,8
2955,rimajhim,रिमझिम,6,8
2956,patajhad,पतझड़,4,8
2957,andhiyan,आँधियाँ,7,8
2958,bandijan,बन्दिजन,7,8
2959,jhanjhan,झनझन,4,8
2960,samundar,समुंदर,6,8
2961,kushiyan,ख़ुशियां,7,8
2962,parindon,परिंदों,7,8
2963,buzadili,बुज़दिली,7,8
2964,churiyan,छुरियां,7,8
2965,besahara,बेसहारा,7,8
2966,sambhalo,सम्भालो,7,8
2967,bhagavan,भगवान,5,8
2968,saugandh,सौगंध,5,8
2969,matavare,मतवारे,6,8
2970,matrprem,मात्रप्रेम,10,8
2971,chilaman,चिलमन,5,8
2972,sajaniya,सजनिया,6,8
2973,ghumghum,घुमघुम,6,8
2974,janevale,जानेवाले,8,8
2975,chatanon,चट्टानों,8,8
2976,tadapaya,तड़पाया,6,8
2977,aramanon,अरमानों,7,8
2978,gharghar,घरघर,4,8
2979,thapedon,थपेड़ों,6,8
2980,mukurate,मुकुराते,8,8
2981,guzarata,गुज़रता,6,8
2982,dilakash,दिलकश,5,8
2983,badalane,बदलने,5,8
2984,sunahara,सुनहरा,6,8
2985,chanchan,छनछन,4,8
2986,kunvaron,कुंवारों,8,8
2987,pachatae,पछताए,5,8
2988,thakiyan,थकियां,6,8
2989,guzarati,गुज़रती,6,8
2990,phisalai,फिसलई,5,8
2991,cheharon,चेहरों,6,8
2992,tujhamen,तुझमें,6,8
2993,najariya,नजरिया,6,8
2994,kidhatay,किढ़ताय,6,8
2995,ramqasam,रामक़सम,6,8
2996,tadapata,तड़पता,5,8
2997,tadapana,तड़पना,5,8
2998,patawari,पटवारी,6,8
2999,bachaini,बचैनी,5,8
3000,dhintana,धिन्ताना,8,8
3001,dhaydhay,धायधाय,6,8
3002,ghadiyan,घड़ियाँ,6,8
3003,shahanai,शहनाई,5,8
3004,gorigori,गोरीगोरी,8,8
3005,sanvaron,सँवारों,7,8
3006,tharthar,थरथर,4,8
3007,khuwater,खूवतेर,6,8
3008,lalachai,ललचाई,5,8
3009,bahakata,बहकता,5,8
3010,chiragon,चिराग़ों,7,8
3011,majaburi,मजबूरी,6,8
3012,halakisi,हलकीसी,6,8
3013,ghadiyal,घड़ियाल,6,8
3014,khajiyan,खजियां,6,8
3015,modamayi,मोदमयी,6,8
3016,dilaruba,दिलरुबा,7,8
3017,jhuthaki,झूठकी,5,8
3018,shikayat,शिकायत,6,8
3019,pakhiyan,पखियां,6,8
3020,kaharava,कहरवा,5,8
3021,bhikhari,भिखारी,6,8
3022,jhanakar,झनकार,5,8
3023,dukhiyon,दुखियों,7,8
3024,nagariya,नगरिया,6,8
3025,badariya,बदरिया,6,8
3026,razadaro,राज़दारो,7,8
3027,bulabula,बुलबुला,7,8
3028,diwanagi,दीवानगी,7,8
3029,lalachae,ललचाए,5,8
3030,khivaiya,खिवैया,6,8
3031,samajhaun,समझाऊँ,6,9
3032,dasharath,दशरथ,4,9
3033,hamapyala,हमप्याला,8,9
3034,dhadakata,धड़कता,5,9
3035,bhagavati,भगवती,5,9
3036,taqayamat,ताक़यामत,7,9
3037,kashtiyon,कश्तियों,8,9
3038,bisarenge,बिसारेंगे,9,9
3039,gangaghat,गंगाघाट,7,9
3040,atyachari,अत्याचारी,9,9
3041,dardogham,दर्दओग़्हम,9,9
3042,hanshanan,हंशानन,6,9
3043,nachaenge,नचाएँगे,7,9
3044,rajamahal,राजमहल,6,9
3045,lachakati,लचकती,5,9
3046,pavanasut,पवनसुत,6,9
3047,chaurahon,चौराहों,7,9
3048,chamakega,चमकेगा,6,9
3049,kanabajan,ख़ानाबजाँ,8,9
3050,kaushalya,कौशल्या,7,9
3051,kunejigar,ख़ूनएजिगर,8,9
3052,rangevafa,रंगएवफ़ा,7,9
3053,sangadila,संगदिल,6,9
3054,gharavale,घरवाले,6,9
3055,hathakadi,हथकड़ी,5,9
3056,bichudana,बिछुड़ना,7,9
3057,pahachano,पहचानो,6,9
3058,mahafilon,महफ़िलों,7,9
3059,bhatakate,भटकते,5,9
3060,bhatakata,भटकता,5,9
3061,jhapakana,झपकना,5,9
3062,ghungharu,घुंघरु,6,9
3063,ghabarana,घबराना,6,9
3064,thukarana,ठुकराना,7,9
3065,rahaguzar,रहगुज़र,6,9
3066,lapujhana,लप्पूझन्ना,10,9
3067,thukarake,ठुकराके,7,9
3068,pahanenge,पहनेंगे,7,9
3069,pighalata,पिघलता,6,9
3070,sharamili,शरमीली,6,9
3071,pighalati,पिघलती,6,9
3072,banvariya,बाँवरिया,8,9
3073,chikalaki,चिकलकी,6,9
3074,andhiyare,अँधियारे,8,9
3075,bhatakane,भटकने,5,9
3076,chandtare,चाँदतारे,8,9
3077,muskuraye,मुस्कुराये,10,9
3078,mehamanon,मेहमानों,8,9
3079,paravanon,परवानों,7,9
3080,ubharenge,उभारेंगे३,9,9
3081,khilaunon,खिलौनों,7,9
3082,qitabedil,क़िताबएदिल,9,9
3083,bithaungi,बिठाऊंगी,8,9
3084,zindagani,ज़िंदगानी,8,9
3085,bichadate,बिछड़ते,6,9
3086,ghabaraye,घबराये,6,9
3087,badaguman,बदगुमाँ,7,9
3088,maharaban,महरबाँ,6,9
3089,marahalon,मरहलों,6,9
3090,muskurate,मुस्कुराते,10,9
3091,samajhata,समझता,5,9
3092,bujhaungi,बुझाऊंगी,8,9
3093,mushkilon,मुश्किलों,9,9
3094,manamohan,मनमोहन,6,9
3095,khalipili,खालीपीली,8,9
3096,sanvariya,साँवरिया,8,9
3097,rasavanti,रसवंती,6,9
3098,kudagarji,ख़ुदगर्जी,8,9
3099,mulakaten,मुलाकातें,9,9
3100,madabhari,मदभरी,5,9
3101,divanavar,दीवानावार,9,9
3102,meharaban,मेहरबान,7,9
3103,chamuchit,चमुचित,6,9
3104,pachatana,पछताना,6,9
3105,hamasafar,हमसफ़र,5,9
3106,dhundhali,धुंधली,6,9
3107,giridhara,गिरिधर,6,9
3108,chalachal,चलाचल,5,9
3109,chitachor,चितचोर,6,9
3110,namuqamil,नामुक़म्मिल,10,9
3111,koshishen,कोशिशें,7,9
3112,sukhchain,सुखचैन,6,9
3113,rupnagari,रूपनगरी,7,9
3114,bansuriya,बाँसुरिया,9,9
3115,betaqasir,बेतक़सीर,7,9
3116,kankwheat,कन्कव्हेअत,10,9
3117,muskurana,मुस्कुराना,10,9
3118,beiktiyar,बेइख़्तियार,10,9
3119,dhundhane,ढूँढने,6,9
3120,rotedhote,रोतेधोते,8,9
3121,divanapan,दीवानापन,8,9
3122,sidhasada,सीधासादा,8,9
3123,jawaniyan,जवानियाँ,8,9
3124,muskarate,मुस्कराते,9,9
3125,masumiyat,मासूमियत,8,9
3126,murdering,मुर्देरिन्ग,11,9
3127,pailicrop,पैलीच्रोप,9,9
3128,jhagadalu,झगड़ालू,6,9
3129,paknacrop,पक्नाच्रोप,10,9
3130,chalakane,छलकने,5,9
3131,lahariyon,लहरियों,7,9
3132,khushiyon,खुशियों,7,9
3133,pichakari,पिचकारी,7,9
3134,khevatiya,खेवटिया,7,9
3135,sanwariya,सँवरिया,7,9
3136,bhatakati,भटकती,5,9
3137,bijaliyan,बिजलियाँ,8,9
3138,dikhaungi,दिखाऊँगी,8,9
3139,nikalenge,निकलेंगे,8,9
3140,ghanaghor,घनघोर,5,9
3141,dilavalon,दिलवालों,8,9
3142,samajhana,समझाना,6,9
3143,jagavalon,जगवालों,7,9
3144,phulawari,फूलवारी,7,9
3145,taqadiren,तक़दीरें,7,9
3146,kharachai,खरचै,4,9
3147,samajhate,समझते,5,9
3148,rajbhawan,राजभवन,6,9
3149,dukhiyari,दुखियारी,8,9
3150,shokhiyan,शोखियाँ,7,9
3151,andhiyara,अंधियारा,8,9
3152,welkunvan,वेल्लकुंवां,11,9
3153,muhabatan,मुहब्बतां,9,9
3154,pagalapan,पागलपन,6,9
3155,sharamana,शरमाना,6,9
3156,rasmevafa,रस्मएवफ़ा,8,9
3157,muskurati,मुस्कुराती,10,9
3158,thaharana,ठहरना,5,9
3159,giradhari,गिरधारी,7,9
3160,kashtiyan,कश्तियां,8,9
3161,zabanedil,ज़बानएदिल,8,9
3162,tadapaoge,तड़पाओगे,7,9
3163,thirakane,थिरकने,6,9
3164,hirepanon,हीरेपन्नों,10,9
3165,andhiyaron,अंधियारों,9,10
3166,khubasurat,खूबसूरत,7,10
3167,chumchanan,छूमछनन,6,10
3168,punyprabha,पुण्यप्रभा,10,10
3169,jhanakjhan,झनकझन,5,10
3170,haulehaule,हौलेहौले,8,10
3171,kamoshiyan,ख़मोशियाँ,8,10
3172,vadnakatna,वड्नाकाट्ना,11,10
3173,manaharani,मनहरनी,6,10
3174,janamjanam,जनमजनम,6,10
3175,hichakaule,हिचकौले,7,10
3176,hamanavala,हमनवाला,7,10
3177,masisister,मासीसिस्तेर,11,10
3178,khoyakhoya,खोयाखोया,8,10
3179,ghanashyam,घनश्याम,7,10
3180,chashmebad,चश्मएबद,7,10
3181,chorichori,चोरीचोरी,8,10
3182,dhadakanon,धड़कनों,6,10
3183,desparades,देसपरदेस,8,10
3184,vadiproces,वाडीप्रोचेस्स,13,10
3185,khilakhila,खिलखिला,7,10
3186,pahunchegi,पहुँचेगी,8,10
3187,pakundiyan,पकूंदियां,9,10
3188,dhadakanen,धड़कनें,6,10
3189,sanansanan,सननसनन,6,10
3190,rasmeulfat,रस्मएउल्फ़त,10,10
3191,meharabani,मेहरबानी,8,10
3192,sitamaqash,सितमक़श,6,10
3193,mausamegul,मौसमएगुल,8,10
3194,hamanashin,हमनशीं,6,10
3195,kunetamana,ख़ूनएतमन्ना,10,10
3196,ramachandr,रामचन्द्र,9,10
3197,maharabani,महरबानी,7,10
3198,dagamagane,डगमगाने,7,10
3199,khalihanon,खलिहानों,8,10
3200,joshezunun,जोशएज़ुनूं,9,10
3201,kabilemafi,काबिलएमाफ़ी,10,10
3202,hathighode,हाथीघोड़े,8,10
3203,murajhayen,मुरझायें,8,10
3204,bandhbandh,बँधबँध,6,10
3205,musakurana,मुसकुराना,9,10
3206,hamasafara,हमसफ़र,5,10
3207,jayjayakar,जयजयकार,7,10
3208,dagardagar,डगरडगर,6,10
3209,doharaengi,दोहराएंगी,9,10
3210,dhiredhire,धीरेधीरे,8,10
3211,harvesting,हर्वेस्तिन्ग,12,10
3212,janetamana,जानएतमन्ना,10,10
3213,thapakiyan,थपकियाँ,7,10
3214,bhagatasinh,भगतसिंह,7,11
3215,rangarajava,रँगरजवा,7,11
3216,samajhaungi,समझाऊंगी,8,11
3217,gadretamana,गदर्एतमन्ना,11,11
3218,pahachanate,पहचानते,7,11
3219,ladakhadata,लड़खड़ाता,7,11
3220,kalebhejeto,कल्लेभेजेतो,11,11
3221,manzileshab,मंज़िलएशब,8,11
3222,ramachandra,रामचन्द्र,9,11
3223,pahachanane,पहचानने,7,11
3224,bhavasagara,भवसागर,6,11
3225,gamezindagi,ग़मएज़िंदगी,9,11
3226,dekhanevale,देखनेवाले,9,11
3227,gulegulazar,गुलएगुलज़ार,10,11
3228,sharmilapan,शर्मिलापन,9,11
3229,shubhtyohar,शुभत्योहार,10,11
3230,nigahemehar,निगाहएमेहर,10,11
3231,chandsitare,चाँदसितारे,10,11
3232,kaisekaison,कैसेकैसों,9,11
3233,dekhanewale,देखनेवाले,9,11
3234,dilebeqarar,दिलएबेक़रार,10,11
3235,nachatgawat,नाचतगावत,8,11
3236,hathakadiyan,हथकड़ियाँ,8,12
3237,tarasanevale,तरसानेवाले,10,12
3238,khilakhilana,खिलखिलाना,9,12
3239,misirotiroti,मिस्सीरोटीरोटी,14,12
3240,shakhechaman,शाखएचमन,7,12
3241,rangaraliyan,रंगरलियाँ,9,12
3242,manamohanaya,मनमोहनया,8,12
3243,shaharebutan,शहरएबुताँ,9,12
3244,bhaybhanjana,भयभंजना,7,12
3245,khanekhilane,खानेखिलाने,10,12
3246,phulagendawa,फुलगेंदवा,9,12
3247,gaurinandana,गौरीनंदन,8,12
3248,pareshaniyan,परेशानियाँ,10,12
3249,deshavasiyon,देशवासियों,10,12
3250,ghumadghumad,घुमड़घुमड़,8,12
3251,jhananjhanan,झननझनन,6,12
3252,sahamesahame,सहमेसहमे,8,12
3253,kinarekinare,किनारेकिनारे,12,12
3254,ghananghanan,घननघनन,6,12
3255,banatebanate,बनतेबनते,8,12
3256,phulagenduwa,फुलगेंदुवा,10,12
3257,masadhusband,मासड़हुस्बन्द,12,12
3258,phunphakarega,फुंफकारेगा,10,13
3259,shankaraputra,शंकरपुत्र,9,13
3260,acomplishment,अच्चोम्प्लिश्मेन्त,18,13
3261,ankahianasuni,अन्कहीअनसुनी,12,13
3262,budhivinayaka,बुद्धिविनायक,12,13
3263,tadapattadapat,तड़पततड़पत,8,14
3264,bikharebikhare,बिखरेबिखरे,10,14
3265,chupakechupake,चुपकेचुपके,10,14
3266,chiragemuhabat,चिरागएमुहब्बत,13,14
3267,shayaneiltamas,शायानएइल्तमास,13,14
3268,kishankanhaiya,किशनकन्हैया,11,14
3269,duhkhabhanjana,दुःखभंजन,8,14
3270,vighnavinashaka,विघ्नविनाशक,11,15
3271,aitarafemuhabat,ऐतराफ़एमुहब्बत,13,15
3272,jhanananjhananan,झनननझननन,8,16
3273,pasasidedirectionsimt,पासासिदेदिरेच्तिओनसिम्त,23,21
