,hi-en,hi,len-hi,len-hi-en
40868,wordperfect,वर्डपरफेक्ट,11,11
40869,milliliters,मिलीलीटर,8,11
40870,workpackage,वर्कपैकेज,9,11
40871,devarakonda,देवारकोंडा,10,11
40872,yankelovich,यांकेलोविच,10,11
40873,dharmashala,धर्मशाला,8,11
40874,dhanushkodi,धनुषकोडी,8,11
40875,dhanvantari,धनवंतरी,7,11
40876,jayawardene,जयवर्धने,8,11
40877,adolescents,एडोलैसैंट्स,11,11
40878,hidayatulla,हिदायतुल्ला,11,11
40879,dharmakirti,धर्मकीर्ति,10,11
40880,dharmacakra,धर्मचक्र,8,11
40881,metamachine,मेटामशीन,8,11
40882,somasekhara,सोमेशेखर,8,11
40883,adjustments,एडजस्टमेंट,10,11
40884,yamunanagar,यमुनानगर,8,11
40885,somasundara,सोमसुन्दर,9,11
40886,dharamshala,धर्मशाला,8,11
40887,jayewardene,जयवर्धने,8,11
40888,mesopotamia,मिसोपोटेमिआ,11,11
40889,mesoamerica,मेसोअमेरिका,11,11
40890,dharanidhar,धरणीधर,6,11
40891,mettukuppam,मेट्टुकुप्पम,12,11
40892,aerodynamic,एअरोडाइनेमिक,12,11
40893,dhanlakshmi,धनलक्ष्मीब,10,11
40894,advancement,एडवांसमेंट,10,11
40895,wwinternitz,विन्टरनित्स,11,11
40896,microplates,माइक्रोप्लास्ट,14,11
40897,microphones,माइक्रोफोन,10,11
40898,gobindsagar,गोबिंदसागर,10,11
40899,harpsichord,हार्पसिकार्ड,12,11
40900,sociologist,सोशियोलाजिस्ट,13,11
40901,micrometers,माइक्रोमीटर,11,11
40902,jungbahadur,जंगबहादुर,9,11
40903,microlitres,माइक्रोलीटर,11,11
40904,microfilter,माइक्रोफिल्टर,13,11
40905,dharmapalas,धर्मपालों,9,11
40906,ghataprabha,घाटप्रभा,8,11
40907,dhaleshwari,धालेश्वरी,9,11
40908,highlighter,हाइलाइटर,8,11
40909,hexadecanol,हेक्सडिकानाल,12,11
40910,ghanchakkar,घनचक्कर,7,11
40911,hexadecimal,हेक्साडेसिमल,12,11
40912,strathclyde,स्ट्रथक्लाइड,12,11
40913,banglapedia,बंगलापिडिया,11,11
40914,minneapolis,मिनियापोलिटन,12,11
40915,devanahalli,देवनहल्ली,9,11
40916,skandagupta,स्कन्दगुप्त,11,11
40917,wijdenbosch,विज्देनबोश्क,12,11
40918,mentholised,मेंथोलाइज्ड,11,11
40919,jawaharalal,जवाहरलाल,8,11
40920,denominator,डीनामिनेटर,10,11
40921,denticulate,डैंटिक्युलेट,12,11
40922,denumerator,डीन्यूमरेटर,11,11
40923,mohenjodaro,मोजनजोदड़ो,10,11
40924,jawaharrlal,जवाहरलाल,8,11
40925,magistrates,मजिस्टृटो,9,11
40926,maarthaanda,मार्थन्डा,9,11
40927,durgacharan,दुर्गाचरण,9,11
40928,mohabbetein,मोहब्बतें,9,11
40929,mohabbatein,मोहब्बतें,9,11
40930,yashbhaarat,यशभारत,6,11
40931,banjaranama,बंजरानामा,9,11
40932,stylesheets,स्टाइलशीट,9,11
40933,lymphocytic,लिम्फोसाइटिक,12,11
40934,departments,डिपार्टमेंट,11,11
40935,lymphocytes,लिम्फोसाइट,10,11
40936,yashovarman,यशोवर्मा,8,11
40937,hippocrates,हिपोक्रेटिस,11,11
40938,hippocampus,हिपोकैम्पस,10,11
40939,sitaramayya,सितारमैय्या,11,11
40940,wheelchairs,व्हीलचेयर,9,11
40941,harishankar,हरिशंकर,7,11
40942,yasodharman,यशोधर्मन,8,11
40943,sitarmaiyya,सितारमैय्या,11,11
40944,montesquieu,मोनटीसकीव,9,11
40945,whiteboards,व्हाइटबोर्ड,11,11
40946,whitechapel,ह्वाइटचैपल,10,11
40947,monoculture,मोनोकल्चर,9,11
40948,whittington,विटिंग्टन,9,11
40949,sivarathiri,शिवरात्रि,9,11
40950,sivasankara,शिवशंकरा,8,11
40951,hingwashtak,हिंग्वाष्टक,11,11
40952,yashwantrao,यशवंतराव,8,11
40953,stonebridge,स्टोनब्रिज,10,11
40954,geolocation,जियोलोकेशन,10,11
40955,jayalakshmi,जयलक्ष्मी,9,11
40956,geosciences,जियोसाइंसस,10,11
40957,bepicolombo,बेपिकोलम्बो,11,11
40958,mississippi,मिसिसिपी,8,11
40959,misoprostol,मिसोप्रोस्टल,12,11
40960,jyotirlinga,ज्योतिर्लिंग,12,11
40961,madanapalle,मदनपल्ले,8,11
40962,destination,डेस्टिनेशन,10,11
40963,destruction,डिस्ट्रक्शन्स,13,11
40964,jugoslavija,जुगोस्लाविजा,12,11
40965,destructors,डिस्ट्रक्टर्स,13,11
40966,heteroderid,हेटेरोडेरिड,11,11
40967,merchandise,मर्चेन्डाइस,11,11
40968,belorussian,बेलरसवासी,9,11
40969,harmandirji,हरमंदिरजी,9,11
40970,strontianit,स्ट्रांशियनिट,13,11
40971,strongyloid,स्ट्रोजीलाइड,12,11
40972,jyotirindra,ज्योतिरीन्द्र,13,11
40973,devakoshtha,देवकोष्ठ,8,11
40974,madayantika,मदयंतिका,8,11
40975,smithsonian,स्मिथसोनियन,11,11
40976,aghamedabad,अहमदाबाद,8,11
40977,macrophages,माइक्रोफेग्स,12,11
40978,mithileswar,मिथिलैश्वर,10,11
40979,aggregators,एग्रीगेटर,9,11
40980,dependenies,डिपेंडेंसीज़,12,11
40981,magisterial,मजिस्ट्रेट,10,11
40982,aggregation,एग्रीगेशन,9,11
40983,machiavelli,मैकियावेली,10,11
40984,ghatotkacha,घटोत्कच,7,11
40985,derivatives,डेरिविटिव्स,11,11
40986,machineries,मशीनरियों,9,11
40987,hindoostani,हिंदुस्तानी,11,11
40988,duplication,डुप्लीकेट,9,11
40989,description,डिसक्रिप्शन,11,11
40990,bengalensis,बेंगालेंसिस,11,11
40991,gerontology,ग्रेंटालाजी,11,11
40992,windowmaker,विंडोमेकर,9,11
40993,windsurfing,विंडसर्फिंग,11,11
40994,macrobiotic,मैक्रोबायोटिक,13,11
40995,benchmarked,बेंचमार्क,9,11
40996,jugoslavian,युगोस्लावियाई,13,11
40997,electrolyte,इलेक्ट्रोलाइट,13,11
40998,dhauliganga,धौलीगंगा,8,11
40999,kalakshetra,कलाक्षेत्र,10,11
41000,nitrogenous,नाइट्रोजन,9,11
41001,nitrogenium,नाइट्रोजीनियम,13,11
41002,lectureship,लेक्चरशिप,9,11
41003,congressman,कांग्रेसजन,10,11
41004,congressmen,कांग्रेस,8,11
41005,vidhyadhari,विद्याधरी,9,11
41006,congressnal,काँग्रेशनल,10,11
41007,conjugation,कन्जुगेशन,9,11
41008,conjunctiva,कंजंक्टाइवा,11,11
41009,connecticut,कनेक्टिकट,9,11
41010,alternators,आल्टरनेटर्स,11,11
41011,vidyabagish,विद्यावागीश,11,11
41012,enterprises,इन्टरप्राइजिस,13,11
41013,sheikhupura,शेखपुरा,7,11
41014,connections,कनेक्शन्स,9,11
41015,sundaranand,सुंदरानंद,9,11
41016,mediastream,मीडियास्ट्रीम,13,11
41017,nityadanamu,नित्यादानम्,11,11
41018,vidyapeetha,विद्यापीठ,9,11
41019,kamalakanta,कमलकांत,7,11
41020,hallmarking,हालमार्किंग,11,11
41021,enumeration,इन्यूमेरेशन,11,11
41022,amalasuntha,अमलसुंथा,8,11
41023,vfvekananda,विवेकानंद,9,11
41024,shatsthalas,षट्स्थल,7,11
41025,dhudharukot,धुधारुकोत,9,11
41026,compression,कंप्रेशन,8,11
41027,compressors,कम्प्रेसर,9,11
41028,sundarkaand,सुंदरकाण्ड,10,11
41029,comptometer,कांप्टोमीटर,11,11
41030,kamandakiya,कामन्दकीय,9,11
41031,computerize,कम्प्यूटरीकरण,13,11
41032,leatherneck,लेदरनेक,7,11
41033,leavenworth,लिवेनवर्थ,9,11
41034,condicional,कंडीक्शनल,9,11
41035,conditional,कंडीशनल,7,11
41036,conditioner,कंडिशनर,7,11
41037,condoleezza,कोंडोलिसा,9,11
41038,conferences,कांफ्रेंसों,11,11
41039,composition,कम्पोज़िशन,10,11
41040,dhrangadhra,ध्रांगधरा,9,11
41041,sundarakand,सुंदरकाण्ड,10,11
41042,nilavilakku,निलविलकु,8,11
41043,nilalochane,नीललोचने,8,11
41044,bhaumakaras,भौमकारों,8,11
41045,continental,कांटीनेंटल,10,11
41046,vikramadeva,विक्रमदेव,9,11
41047,acupressure,एक्युप्रेशर,11,11
41048,vikramasila,विक्रमशिला,10,11
41049,bhattathiri,भट्टतिरि,8,11
41050,vikramshila,विक्रमशिला,10,11
41051,hameerapura,हमीरपुर,7,11
41052,kalugumalai,कालुगुमलाई,10,11
41053,nightingale,नाइटिंगेल,9,11
41054,vilappakkam,विलप्पक़्कम,11,11
41055,acupuncture,एक्युपंक्चर,11,11
41056,convergence,कंवर्जेंस,9,11
41057,convertible,कन्वर्टेबल,10,11
41058,convolution,कनवल्शन,7,11
41059,containment,कन्टेनमेंट,10,11
41060,bhavatarini,भवतारिणी,8,11
41061,bathymetric,बाथमेट्रिक,10,11
41062,vijaynagara,विजयनगर,7,11
41063,vidyavagish,विद्यावागीश,11,11
41064,conservator,कनसर्वेटर,9,11
41065,garudapuran,गरुड़पुराण,10,11
41066,pitchblende,पिचब्लेंड,9,11
41067,janthantrik,जनतान्त्रिक,11,11
41068,shellfishes,शैलफिश,6,11
41069,vighneswara,विघ्नेश्वर,10,11
41070,medicolegal,मेडिकोलीगल,10,11
41071,legislative,लेजिस्लेटिव,11,11
41072,constantine,कांस्टैंटाइन,12,11
41073,vijayaditya,विजयादित्य,10,11
41074,constructor,कंस्ट्रक्टर,11,11
41075,vijayanagar,विजयनगगर,8,11
41076,consultancy,कंसलटेंसी,9,11
41077,consultants,कंसल्टेंट,9,11
41078,enhancement,एनहेंसमेंट,10,11
41079,southampton,साउथहैंपटन,10,11
41080,contactless,कंटैक्टलेस,10,11
41081,hamiltonian,हेमिल्टोनीय,11,11
41082,compositing,कंपोज़िटिंग,11,11
41083,mecklenburg,मेकलेनबर्ग,10,11
41084,venisection,वेनिसेक्शन,10,11
41085,numerically,न्यूमेरिकल,10,11
41086,venkatagiri,वेंकटगिरि,9,11
41087,dhungesaghu,ढुंगेसांघु,10,11
41088,venkatarama,वेंकटराम,8,11
41089,venkataraya,वेंकटराय,8,11
41090,bhimacharya,भीमाचार्य,9,11
41091,numberplate,नंबरप्लेट,9,11
41092,venkatraman,वेंकटरमण,8,11
41093,venkatswami,वेंकटस्वामी,11,11
41094,bhilhaniyam,बिल्हणीयम्,10,11
41095,ventilating,वेंतिलेतिंग,11,11
41096,ventilation,वेंटिलेशन,9,11
41097,ventilators,वेंटिलेटर,9,11
41098,epinephrine,इपिनेफ्रीन,10,11
41099,ventricular,वेंट्रिकुलर,11,11
41100,laxminandan,लक्ष्मीनंदन,11,11
41101,shantiparva,शांतिपर्व,9,11
41102,nucleotides,न्यूक्लियोटाइड,14,11
41103,shantavarma,शांतवर्मा,9,11
41104,superheroes,सुपरहीरो,8,11
41105,ambassadors,एम्बेसडर,8,11
41106,vekataraman,वेंकटरमन,8,11
41107,supervision,सुपरवीजन,8,11
41108,operability,आपरेबिलिटी,10,11
41109,collagenous,कोलेजेन,7,11
41110,collaterals,कोलेटरल,7,11
41111,equilibrium,इक्वलिब्रियम,12,11
41112,equilateral,इक्विलेटरल,10,11
41113,hydrothorax,हाइड्रोथ्रोलेक्स,16,11
41114,hydrostatic,द्रवस्थैतिक,11,11
41115,officinalis,आफिसिनालिस,10,11
41116,superscript,अधिस्क्रिप्ट,12,11
41117,supermarket,सुपरमार्केट,11,11
41118,hydrophobia,हाइड्रोफोबिया,13,11
41119,shankhavati,शंखवटी,6,11
41120,observatory,अबज़रवेटरी,10,11
41121,superimpose,सुपरइम्पोज,10,11
41122,hydrolysing,हाइड्रोलाइजिंग,14,11
41123,amalgamated,अमल्गमेटेड,10,11
41124,spallanzani,स्पलांजानी,10,11
41125,sharangdhar,शार्गधर,7,11
41126,novosibirsk,नोवोसिबिर्क,11,11
41127,verruculose,वेरूकोलोज़,10,11
41128,kamashastra,कामशास्त्र,10,11
41129,janpadaloka,जनपदलोक,7,11
41130,hyderabadis,हैदराबादी,9,11
41131,compilation,कंपाइलेशन,9,11
41132,vertebrates,वर्टिब्रेट,10,11
41133,amanusmriti,मनुस्मृति,9,11
41134,notonectids,नोटोनेक़्टिड,12,11
41135,leafhoppers,लीफ्होपर,8,11
41136,shastrartha,शास्त्रार्थ,11,11
41137,nostradamus,नास्त्रेदमस,11,11
41138,mahalakshmi,महालक्ष्मी,10,11
41139,sundernagar,सुंदरनगर,8,11
41140,shatabhisha,शतभिषा,6,11
41141,environment,इंवार्नामेंट,12,11
41142,mechuabazar,मछुआबाजार,9,11
41143,comparators,कम्पेरेटर,9,11
41144,sharangdham,शारंगधर,7,11
41145,vernaculars,वर्नाकुलरों,11,11
41146,comparative,कंपेरेटिव,9,11
41147,bhikshatana,भिक्षाटन,8,11
41148,commandants,कमांडेंट,8,11
41149,hydrocarbon,हाइड्रोकार्बन,13,11
41150,sharavasthi,श्रावस्ती,9,11
41151,shareholder,शेयरहोल्डर,10,11
41152,commandline,कमांडलाइन,9,11
41153,verbenaceae,वर्बेनेसी,9,11
41154,janmabhoomi,जन्मभूमि,8,11
41155,janmashtami,जन्माष्टमी,10,11
41156,commodities,कमोडिटी,7,11
41157,mearsheimer,मियारशेमर,9,11
41158,hydrargyrum,हाइड्रार्गायरम,14,11
41159,communistic,कम्युनिस्ट,10,11
41160,communities,कम्युनिटी,9,11
41161,vermicopost,वर्मिकोपोस्ट,12,11
41162,mahalanobis,महलनवीस,7,11
41163,bhermergeet,भ्रमरगीत,8,11
41164,sharpeville,शार्पविले,9,11
41165,convulsants,कन्वल्सेंट्स,12,11
41166,banarasidas,बनारसीदास,9,11
41167,engineering,इंजिनियरिंग,11,11
41168,algorithmic,अल्गोरिथिमक,11,11
41169,crystalline,क्रिस्टलाइन,11,11
41170,crystallite,क्रिस्टलाइट,11,11
41171,mahabattein,मोहब्बतें,9,11
41172,narttamalai,नर्तमलै,7,11
41173,narsingphur,नरसिंहपुर,9,11
41174,narsinghpur,नरसिंहपुर,9,11
41175,herringbone,हैरिंगबोन,9,11
41176,yellowknife,यलोनाइफ,7,11
41177,vivekananda,विकेकानंद,9,11
41178,likhovtseva,लिखोवत्सेवा,11,11
41179,melanocytes,मेलेनोसाइट्स,12,11
41180,hospitality,हास्पटैलिटी,11,11
41181,melapalayam,मेलापलयम,8,11
41182,shrutakirti,श्रुतिकीर्ति,12,11
41183,narendradev,नरेन्द्रदेव,11,11
41184,vizianagram,विजयनगरा,8,11
41185,vitthalbhai,विट्ठलभाई,9,11
41186,vladivostok,वलादिवोस्टोक,12,11
41187,melanesians,मलैनेशियन,9,11
41188,naseeruddin,नसीरुद्दीन,10,11
41189,naturopathy,नेचरोपैथी,9,11
41190,naturopaths,नैचुरोपैथ,9,11
41191,visvambhara,विश्वम्भर,9,11
41192,nationalist,नेशनलिस्ट,9,11
41193,nationalism,नेशनलिज्म,9,11
41194,herpesvirus,हर्पीज़वायरस,12,11
41195,viswabrahma,विश्वब्रह्म,11,11
41196,viswakarman,विश्वकर्मा,10,11
41197,cruciferous,क्रूसिफेरस,10,11
41198,journalists,जर्नलिस्ट्स,11,11
41199,nasseruddin,नासिरुद्दीन,11,11
41200,crunchiness,क्रंचीनेस,9,11
41201,shrivastava,श्रीवास्तव,10,11
41202,shriwardhan,श्रीवर्धन,9,11
41203,bandhavgarh,बंधवगढ़,7,11
41204,crustaceans,क्रस्टसीन्स,11,11
41205,gaudugitamu,गोडुगीतामु,10,11
41206,nasasandhan,नासासंधान,9,11
41207,shrikrishna,श्रीकृष्ण,9,11
41208,shrutlekhan,श्रुतलेखन,9,11
41209,melchizedek,मेल्विजेडेक,11,11
41210,nambootiris,नम्बूदरी,8,11
41211,shyamsundar,श्यामसुंदर,10,11
41212,linlitligow,लिनलिथगों,9,11
41213,bhandeshwar,भंदेशवर,7,11
41214,yediyurappa,येदियुरप्पा,11,11
41215,hertzsprung,हर्टज़स्प्रंग,13,11
41216,cybernetics,साइबर्नेटिक्स,13,11
41217,hanumangarh,हनुमानगढ़,9,11
41218,yeddyurappa,येदियुरप्पा,11,11
41219,nakkarkhana,नक्करखाना,9,11
41220,nakkalagudi,नक़्कालीगुड़ी,13,11
41221,herzegovina,हरजेगोवीना,10,11
41222,herzegowina,हर्जेगोविना,11,11
41223,cyclohexane,साइक्लोहेक्सेन,14,11
41224,cyclostyled,साइक्लोस्टाइल,13,11
41225,lipoprotein,लाइपोप्रोटीन,12,11
41226,electronics,इलेक्ट्रनिकी,12,11
41227,nameservers,नेमसर्वर,8,11
41228,narayaniyam,नारायणीयम्,10,11
41229,elizabethan,एलिजबीथियन,10,11
41230,nandakuruar,नन्दकुमार,9,11
41231,sukanasikas,शुकनासिका,9,11
41232,cultivation,कल्टिवेशन,9,11
41233,naqshbandis,नक्शबंदी,8,11
41234,cummerbunds,क्यूमरबंड्स,11,11
41235,aleuroplast,एल्यूरोप्लास्ट,14,11
41236,naphthalene,नैप्थलीन,8,11
41237,bhanubhakta,भानुभक्त,8,11
41238,kalavilasam,कलाविलासम,9,11
41239,hoshangabad,होशंगाबाद,9,11
41240,elphinstone,एलफिंस्टन,9,11
41241,kalashnikov,कलाशनिकोव,9,11
41242,nanjundayya,नजुनदैया,8,11
41243,nandshanker,नंदशंकर,7,11
41244,nandshankar,नंदशंकर,7,11
41245,nandivarman,नंदीवर्मन,9,11
41246,nandaprayag,नंदप्रयाग,9,11
41247,nandankanan,नंदनकानन,8,11
41248,shukradhatu,शुक्रधातु,9,11
41249,navabharath,नवभारत,6,11
41250,shreenathji,श्रीनाथजी,9,11
41251,mahabhairab,महाभैरव,7,11
41252,neutropenia,न्यूट्रोपेनिया,14,11
41253,gnopernicus,ग्नोपरनिकस,10,11
41254,vinogradoff,विनोग्रेडाफ,11,11
41255,lepidoptera,लेपीडोप्टेरा,12,11
41256,bhartrihari,भतृहरि,6,11
41257,netherlands,नीदरलैंड,8,11
41258,corporation,कारपोरेशन,9,11
41259,viracharita,वीरचरित,7,11
41260,virajananda,विरजानन्द,9,11
41261,encumbrance,इनकम्बरेंस,10,11
41262,correctness,करेक्टनेस,9,11
41263,nepravishta,नेप्राविश्ता,12,11
41264,correlation,कोरिलेशन,8,11
41265,virashaivas,वीरशैव,6,11
41266,nephropathy,नेफ्रोपैथी,10,11
41267,megasthenes,मेगस्थनीज,9,11
41268,shivarathry,शिवरात्रि,9,11
41269,vindhyachal,विंध्याचल,9,11
41270,kaliningrad,कालिनिनग्राद,12,11
41271,neutrophils,न्युट्रोफिल,11,11
41272,endoplasmic,इनडोप्लास्मिक,13,11
41273,nickelodeon,निकलोडियन,9,11
41274,enforcement,एन्फोर्समेंट,12,11
41275,hammersmith,हैमरस्मिथ,9,11
41276,banarsidass,बनारसीदास,9,11
41277,cooperation,कोपरेशन,7,11
41278,cooperative,आपरेटिव,7,11
41279,coordinates,कोआर्डिनेट्स,12,11
41280,shikshamulk,शिक्षामूलक,10,11
41281,coprocessor,कोप्रोसेसर,10,11
41282,vinashtakam,वीणाष्टकम्,10,11
41283,hasmukhbhai,हसमुखभाई,8,11
41284,endorsement,एंडोर्समेंट,11,11
41285,vinayakarao,विनायकराव,9,11
41286,newsletters,न्यूज़लेटर,10,11
41287,banaskantha,बनासकांठा,9,11
41288,bhasmachala,भस्माचल,7,11
41289,bhaskarbuva,भास्करबुवा,10,11
41290,acyutananda,अच्युतानन्द,11,11
41291,nellaiyappa,नेल्लप्पा,9,11
41292,meharangarh,मेहरानगढ़,9,11
41293,handicapped,हैंडिकैप्ड,10,11
41294,vishnuswami,विष्णुस्वामी,12,11
41295,sornaskanda,सोमस्कंद,8,11
41296,credentials,क्रेडेंशियल,11,11
41297,crepitation,क्रेपोटिशन,10,11
41298,nawanshahar,नवांशहर,7,11
41299,bandarpunch,बंदरपूंछ,8,11
41300,vishvageeta,विश्वगीता,9,11
41301,vishvakarma,विश्वकर्मा,10,11
41302,vishvamitra,विश्वामित्र,11,11
41303,navratilova,नवरातिलोवा,10,11
41304,vishwageeta,विश्वगीता,9,11
41305,mahabharath,महाभारत,7,11
41306,vishwakarma,विश्वकर्मा,10,11
41307,vishwamitra,विश्वामित्र,11,11
41308,cricklewood,क्रिकलवुड,9,11
41309,mahabharata,महाभरत,6,11
41310,mahabhamtha,महाभारत,7,11
41311,vishnupriya,विष्णप्रिया,11,11
41312,vishnugupta,विष्णुगुप्त,11,11
41313,sukravarapu,शुक्रवारपुनोमु,14,11
41314,jebriculosa,फैब्रिकुलोसा,12,11
41315,negotiation,निगोशिएशन,9,11
41316,negotiating,नेगोशियेटिग,11,11
41317,kalindikhal,कालिंदीखल,9,11
41318,handicrafts,हैंडीक्राफ्ट,12,11
41319,shneiderman,श्नेइडरमेन,10,11
41320,hrishyamukh,हृश्यारमुख,10,11
41321,counselling,काउंसिलिंग,10,11
41322,mehmankhana,मेहमानखाना,10,11
41323,supervisory,सुपरवाइजरी,10,11
41324,dhindhawali,धिन्धवलि,8,11
41325,enchantress,एन्चैन्ट्रेस,12,11
41326,visargakala,विसर्गकाल,9,11
41327,neandertals,नीएंडरतल,8,11
41328,bharatmitra,भारतमित्र,9,11
41329,batukeshwar,बटुकेश्वर,9,11
41330,bharatkumar,भरतकुमार,8,11
41331,mahabhraman,महाब्रह्म,9,11
41332,goldschmied,गोल्डशमिड,9,11
41333,lewandowski,लेवान्दोवस्की,13,11
41334,southfields,साउथफ़ील्ड्स,12,11
41335,dharavarsha,धारवर्ष,7,11
41336,karunanidhi,करुणानिधि,9,11
41337,radioactive,रेडियोएक्टिव,12,11
41338,santavilasa,शान्तविलास,10,11
41339,kaushaldesa,कौशलदेश,7,11
41340,tarakeswara,तारकेश्वर,9,11
41341,prefectures,प्रीफ़ेक्चर,11,11
41342,topocentric,टोपोसेंट्रिक,12,11
41343,preferences,परफार्मेंस,10,11
41344,rayalaseema,रायलसीमा,8,11
41345,cantacuzino,केंटाक्यूज़िनों,15,11
41346,attariwalla,अट्टारीवाला,11,11
41347,pulivendula,पुलिवेन्दुला,12,11
41348,brahmanhood,ब्राह्मणत्व,11,11
41349,margasirsha,मार्गशीर्ष,10,11
41350,brahmananda,ब्रह्मानंद,10,11
41351,ravishankar,रविशंकर,7,11
41352,trinidadian,त्रिनिदादियन,12,11
41353,kedareswara,केदारेश्वर,10,11
41354,trinbhagima,त्रिभंगिमा,10,11
41355,brahmagupta,ब्रह्गुप्त,10,11
41356,premchandji,प्रेमचंद,8,11
41357,blastocysts,ब्लास्टोसिस्ट्स,15,11
41358,arthshastra,अर्थशास्त्र,11,11
41359,radiography,रेडियोग्राफी,12,11
41360,manipravala,मणिप्रवाल,9,11
41361,brahmanical,ब्राह्मण,8,11
41362,thallophyte,थैलोफाइटा,9,11
41363,inheritance,इंहेरीटेंस,10,11
41364,backscatter,बैकस्कैटर,9,11
41365,khyrghistan,किरगीस्तान,10,11
41366,candavarman,चण्डवर्मा,9,11
41367,radhaprosad,राधाप्रसाद,10,11
41368,brahmaputra,ब्रम्हपुत्र,11,11
41369,toothpowder,टूथपाउडर,8,11
41370,thalassemia,थैलीसीमिया,10,11
41371,candidiasis,कैंडिडायसिस,11,11
41372,saisieldiar,एसआईसीएलडीआर,12,11
41373,candlestick,कैन्डलस्टिक,11,11
41374,disarmament,डिसआर्मामेंट,12,11
41375,gosainkunda,गोसाईंकुंड,10,11
41376,thalidomide,थैलिडोमाइड,10,11
41377,aspergillus,एसपरजिलस,8,11
41378,predigester,प्रीडाइजेस्टर,13,11
41379,fluorescent,फ्लूरेसेन्ट,11,11
41380,predigestor,प्रीडाइजेस्टर,13,11
41381,chandrasena,चन्द्रसेन,9,11
41382,fluorescens,फ्लोरोसेंस,10,11
41383,thallophyta,थैलोफइटा,8,11
41384,santaisabel,संताइसाबेल,10,11
41385,attachments,अटेचमेंट,8,11
41386,chandrapura,चंदपुर,6,11
41387,trilokinath,त्रिलोकीनाथ,11,11
41388,tordesillas,तोर्देसिलास,11,11
41389,brahmachari,ब्रह्मचारी,10,11
41390,greenlandic,ग्रीनलैंडिक,11,11
41391,brahmabhaga,ब्रह्मभाग,9,11
41392,interpreter,इंटरप्रेटर,10,11
41393,raspberries,रास्पबेरी,9,11
41394,manimekalai,मणिइमेकलार,10,11
41395,bactericide,बैक्टीरियोसाइड,14,11
41396,jagaddhatri,जगदधात्री,9,11
41397,rasikananda,रसिकानंद,8,11
41398,manasarowar,मानसरोवर,8,11
41399,rashtrapati,राष्ट्रपति,10,11
41400,rashtrakuta,राष्ट्रकुट,10,11
41401,trierweiler,ट्रीयरवेलैर,11,11
41402,chandrapida,चन्द्रापीड,10,11
41403,rashmirathi,रश्मिरथी,8,11
41404,argentinian,अर्जेंटीना,10,11
41405,barnawapara,बारनावापारा,11,11
41406,chandrannas,चन्द्रण्णा,10,11
41407,satavahanas,सातवाहनों,9,11
41408,theoretical,थ्योरीटिकल,10,11
41409,satarangini,सतरंगिनी,8,11
41410,raghunathji,रघुनाथजी,8,11
41411,kilogrammes,किलोग्राम,9,11
41412,raghunandan,रघुनंदन,7,11
41413,samskritham,संस्कृतं,8,11
41414,initialized,इनिशियलाइज,10,11
41415,bagalamukhi,बगलामुखी,8,11
41416,cantharidae,कैन्थेरिडी,10,11
41417,thanupillai,थानुपिल्लै,10,11
41418,premshankar,प्रेमशंकर,9,11
41419,sathyananda,सत्यानन्द,9,11
41420,taqdeerwala,तकदीरवाला,9,11
41421,trillitzsch,ट्रिलित्जेस्क,13,11
41422,furnishings,फर्नीशिंग,9,11
41423,cantonments,कैन्टोनमेंट,11,11
41424,kottarakara,कोट्टरकर,8,11
41425,preparatory,प्रीपरेटरी,10,11
41426,discharging,डिसचार्जिंग,11,11
41427,karunakaran,करुणाकरन,8,11
41428,rattlesnake,रैटलस्नेक,9,11
41429,koramangala,कोरमंगला,8,11
41430,brahmadatta,ब्रहादत,7,11
41431,governesses,गवर्नेस,7,11
41432,ratirahasya,रतिरहस्य,8,11
41433,rathotsavam,रथोत्सव,7,11
41434,capillaries,कैपीलरीज़,9,11
41435,caterpillar,कैटरपिलर,8,11
41436,gottuvadyam,गोट्टुवाद्यम,12,11
41437,toothpastes,टूथपेस्ट,8,11
41438,precambrian,कैम्ब्रियन,10,11
41439,koodiyattam,कूडियाट्टम,10,11
41440,mapnificent,मैपनिफिसेंट,11,11
41441,testprogram,टेस्टप्रोग्राम,14,11
41442,intelligent,इंटेलिजेंट,10,11
41443,directional,डायरेक्शनल,10,11
41444,isopanishad,ईशोपनिषद,8,11
41445,refreshment,रिफ्रेशमेंट,11,11
41446,federations,फेडरेशन,7,11
41447,trusteeship,टस्टीशिप,8,11
41448,koyampattur,कोयंपटूर,8,11
41449,jahagirdars,जागीरदारों,10,11
41450,rajyothsava,राज्योत्सव,10,11
41451,satvavajaya,सत्ववजय,7,11
41452,archipelago,आर्किपिलेगो,11,11
41453,tetylenchus,टेटाइलेंकस,10,11
41454,fundamental,फंडामेंटल,9,11
41455,directories,डाइरेक्टरीज़,12,11
41456,tardigradus,टार्डीग्रेडस,12,11
41457,khudurnkuni,खुदुरकुणी,9,11
41458,gujaranwala,गुजरानवाला,10,11
41459,refactoring,रिफ्रेक्टरिंग,13,11
41460,headteacher,हेडटीचर,7,11
41461,manjakuppam,मंजुकुप्पम,10,11
41462,prashikshan,प्रशिक्षण,9,11
41463,authorities,अथारिटियों,10,11
41464,disposition,डिस्पोज़ीशन,11,11
41465,maimyagachi,मैयायागची,9,11
41466,srikantayya,श्रीकंठय्य,10,11
41467,callmanager,कालमैनेजर,9,11
41468,satyahodhak,सत्यशोधक,8,11
41469,satyagrahis,सत्याग्रह,9,11
41470,celebrating,सेलिब्रेटिंग,12,11
