,Unnamed: 0,hi,hi-en,len-hi,len-hi-en,translit
28291,27524,रेखागणित,rekhaaganit,8,11,रेखागणित
28292,27523,औरंगाबाद,aurangabaad,8,11,औरंगाबाद
28293,27522,कुआलालंपूर,kualalampur,10,11,कुआलालम्पुर
28294,27521,मलेशियाई,maleshiyayi,8,11,मलेशियाई
28295,27520,संपत्तिकर,sampattikar,9,11,सम्पत्तिकर
28296,27519,अभयस्थान,abhayasthan,8,11,अभयस्थान
28297,27518,हंटरवाली,hantarwaali,8,11,हंटरवाली
28298,27517,पॉलीस्टायरीन,polystayrin,12,11,पोलिस्टेरिन
28299,27516,संयोगवश,sanyogavash,7,11,संयोगवश
28300,27515,महाप्रतापी,mahapratapi,10,11,महाप्रतापी
28301,27514,नियंत्रणों,niyantranom,10,11,नियंत्रणों
28302,27531,सुपरअनन्य,superananya,9,11,सुपरानन्य
28303,27532,सहायतार्थ,sahayatarth,9,11,सहायतार्थ
28304,27533,अनुसंधान,anusandhana,8,11,अनुसंधान
28305,27534,सूचीबद्ध,suchibaddha,8,11,सूचीबद्ध
28306,27552,आमवर्द्धक,aamvarddhak,9,11,आमवर्द्धक
28307,27551,राधामाधव,radhamadhav,8,11,राधामाधव
28308,27550,जीवविज्ञान,jeevavigyan,10,11,जीवविज्ञान
28309,27549,अध्यारोपित,adhyaaropit,10,11,अध्यारोपित
28310,27548,कॉलिनस्टीरेज़,colinstirej,13,11,कलिनस्टीरेज
28311,27547,दिखनेवाले,dikhanevale,9,11,दिखनेवाले
28312,27546,शीरीफ़रहाद,shirifarhad,10,11,शिरीफरहाद
28313,27545,मध्यवर्ती,madhyavarti,9,11,मध्यवर्ती
28314,27554,निर्माणाधीन,nirmanadhin,11,11,निर्माणाधीन
28315,27544,मानचित्रण,maanchitran,9,11,मानचित्रण
28316,27542,तपस्यानंद,tapasyanand,9,11,तपस्यानंद
28317,27541,ट्रैसिलबेनिया,transbeniya,13,11,ट्रांसबेनिया
28318,27540,जत्तिस्वरम,jattisvaram,10,11,जात्तीसवाराम
28319,27539,प्रशासकीय,prashasakiy,9,11,प्रशासकीय
28320,27538,मार्गदर्शन,margdarshan,10,11,मार्गदर्शन
28321,27537,अधिष्ठाता,adhishthata,9,11,अधिष्ठाता
28322,27536,शान्तिनगर,shantinagar,9,11,शांतिनगर
28323,27535,रेस्टोरेंट्स,restaurants,12,11,रेस्टोरेंट्स
28324,27543,मूल्यांकन,mulyaanakan,9,11,मूल्यांअकन
28325,27770,जियोबैसीलस,geobacillus,10,11,जॉबसीलुस
28326,27562,उपलब्धियों,upalabdhiyo,10,11,उपलब्धियों
28327,27772,प्रदेशवाला,pradeshwala,10,11,प्रदेशवाला
28328,28005,आकृतिमूलक,akritimulak,9,11,आकृतिमूलक
28329,28004,परिच्छेद,parichchhed,8,11,परिच्छेद
28330,28003,परिप्रदेश,paripradesh,9,11,परिप्रदेश
28331,28002,प्रश्नावली,prshanavali,10,11,प्रशनावली
28332,28001,चारवर्षीय,charvarshiy,9,11,चारवर्षीय
28333,28000,आवश्यकता,aavashykata,8,11,आवश्यकता
28334,27999,इंटेलिजेंस,inteligence,10,11,इंटेलिजेंस
28335,27998,जीवविज्ञान,jivvidhnyan,10,11,जीवविधनयं
28336,27997,इन्वेस्टमेंट,investement,12,11,इन्वेस्टमेंट
28337,27996,गर्भाशय,garbhaashay,7,11,गर्भाशय
28338,27995,संरचनात्मक,sanvrachana,10,11,संवरचना
28339,27994,चर्मोत्कर्ष,carmotkarsa,11,11,चर्मोत्कर्स
28340,27993,वैज्ञानिक,vaidhnyanik,9,11,विध्न्यानिक
28341,27992,रुद्रवर्मन्,rudravarman,11,11,रुद्रवर्मन
28342,27991,सुविधाएं,suvisdhayen,8,11,सुविस्धाएं
28343,27990,आतंकवादी,aatankavadi,8,11,आतंकवादी
28344,27989,अस्मितामूलक,asmitamulak,11,11,अस्मितामूलक
28345,28006,ठूँलपंदेर,thoolpander,9,11,थूलपाण्डेर
28346,27988,स्थानांतरित,sthanantrit,11,11,स्थानांतरित
28347,28007,देवीदेवताओं,devidevtaon,11,11,देवीदेवताओं
28348,28009,वेस्टमिंस्टर,westminster,12,11,वेस्टमिनिस्टर
28349,28026,हातकणंगले,haatkangale,9,11,हाटकांगले
28350,28025,संभवत,sambhavatah,5,11,संभवतः
28351,28024,यात्रालेखक,yatralekhak,10,11,यात्रलेखक
28352,28023,जीवनशैली,jivanshaili,8,11,जीवनशैली
28353,28022,अजायबघर,ajayabaghar,7,11,अजायबघर
28354,28021,चक्रवर्ती,chakravarti,9,11,चक्रवर्ती
28355,28020,ताम्रपटों,taamrapaton,9,11,ताम्रपटों
28356,28019,संप्रदायों,sampradayom,10,11,सम्प्रदायों
28357,28018,महापुरुषों,mahapurusom,10,11,महापुरुषों
28358,28017,अताउररहमान,ataurrehman,10,11,अताउर्रहमान
28359,28016,मैगडेबर्ग,maigardburg,9,11,मैगड़बुर्ग
28360,28015,व्यक्तिपरक,vyaktiparak,10,11,व्यक्तिपरक
28361,28014,साहित्यकार,saahitykaar,10,11,साहित्यकार
28362,28013,आधुनिकता,aadhuniktaa,8,11,आधुनिकता
28363,28012,लोकसंपुक्ति,loksampukti,11,11,लोकसंपृक्ति
28364,28011,तथाकथित,tathakathit,7,11,तथाकथित
28365,28010,पुनरुत्थान,punarutthan,10,11,पुनरुत्थान
28366,28008,पदभ्रष्ट,padabhrasta,8,11,पदभ्रसटा
28367,27987,जीवनरक्षा,jivanraksha,9,11,जीवनरक्षा
28368,27986,आननफानन,aananfaanan,7,11,आननफानन
28369,27985,आयोजनात्,aayojanaatt,8,11,आयोजनातट
28370,27962,महिलायें,mahilaayein,8,11,महिलाएं
28371,27961,शान्तिदायक,shantidayak,10,11,शांतिदायक
28372,27960,पीड़ाशामक,peedashamak,9,11,पीड़ाशामक
28373,27959,परिवर्तन,parivaratan,8,11,परिवर्तन
28374,27958,ऊर्ध्वपातित,urdhvapatit,11,11,ऊर्ध्वपातित
28375,27957,अभिवृद्धि,abhivruddhi,9,11,अभिवृद्धि
28376,27956,वेंकटरामन,venkatraman,9,11,वेंकटरमन
28377,27955,विश्वामित्र,vishwamitra,11,11,विश्वामित्र
28378,27954,एमरीड्रेइफ़स,emrydreifas,12,11,एम्रयड्रेफस
28379,27953,कमेंटेटर,commentator,8,11,कमेंटेटर
28380,27952,हिन्दुस्तानी,hindustaani,12,11,हिन्दुस्तानी
28381,27951,स्कैन्डिनेविया,scandinavia,14,11,स्कैंडेनेविया
28382,27950,सरफ़रोशी,sarafaroshi,8,11,सरफ़रोशी
28383,27949,बहुपतित्व,bahupatitva,9,11,बहुपतित्व
28384,27948,द्विस्‍वभाव,dvis‍vbhaav,11,11,दविस‍वभाव
28385,27947,स्पेनफ्रांस,spainfrance,11,11,स्पाइनफ्रान्स
28386,27946,हर्षोल्लास,harshollaas,10,11,हर्षोल्लास
28387,27963,सुव्यवस्थित,suvyavsthit,11,11,सुव्यवस्थित
28388,27964,परिद्रश्य,paridrashya,9,11,परिदृश्य
28389,27965,औपनिवेशिक,aupniveshik,9,11,औपनिवेशिक
28390,27966,प्रयोगशाला,prayogshala,10,11,प्रयोगशाला
28391,27984,नीदरलैंड,neitherland,8,11,निथरलैंड
28392,27983,इंजीनियरी,engeeniring,9,11,इंजीनिरिंग
28393,27982,मनशक्ति,manhashakti,7,11,मनःशक्ति
28394,27981,मनोविज्ञान,manovigyana,10,11,मनोविज्ञान
28395,27980,धातुकर्मीय,dhatukarmiy,10,11,धातुकर्मीय
28396,27979,कर्मचारी,karmachaari,8,11,कर्मचारी
28397,27978,शिशुपालन,shishupalan,8,11,शिशुपालन
28398,27977,प्रौद्योगिकी,praudyogiki,12,11,प्रौद्योगिकी
28399,28027,दहनउत्पाद,dahanutpaad,9,11,दहनउत्पाद
28400,27976,वेनिसइटली,veniceitaly,9,11,वेनिसितालय
28401,27974,ट्रांसड्यूसरों,transdyusro,14,11,ट्रांसड्यूसरो
28402,27973,विज्ञानियों,vigyaaniyon,11,11,विज्ञानियों
28403,27972,विश्वव्यापी,vishwavyapi,11,11,विश्वव्यापी
28404,27971,पौत्रवधू,pautravadhu,8,11,पौत्रवधु
28405,27970,प्रतिभागी,pratibhaagi,9,11,प्रतिभागी
28406,27969,किशनगंगा,kishanganga,8,11,किशनगंगा
28407,27968,प्रश्नावली,prashnavali,10,11,प्रश्नावली
28408,27967,कोशिकायें,koshikaayen,9,11,कोशिकाएं
28409,27975,निम्निलिखित,nimnilikhit,11,11,निम्निलिखित
28410,28028,धोखाधडी,dhokhadhadi,7,11,धोखाधड़ी
28411,28029,परिवर्तनीय,parivartniy,10,11,परिवर्तनीय
28412,28030,प्रवरसेन,pravarasena,8,11,प्रवरसेन
28413,28091,सहस्रार्जुन,sahasrarjun,11,11,सहस्रार्जुन
28414,28090,आधिकारिक,aadhikaarik,8,11,आधिकारिक
28415,28089,पार्वोवाइरस,parvovirsus,11,11,पर्वोविरसुस
28416,28088,मुहरोंवाली,muharonwali,10,11,मुहारोंवाली
28417,28087,मानवनिर्मित,manavnirmit,11,11,मानवनिर्मित
28418,28086,छत्तीसगढ,chhatisgadh,8,11,छत्तीसगढ़
28419,28085,प्रसादआपने,prasadaapne,10,11,प्रसादअपने
28420,28084,रबरक्षीर,rabaarkshir,8,11,रबरक्षीर
28421,28083,अभिघर्षण,abhigharsan,8,11,अभिघरसँ
28422,28082,उपभोक्ताओं,upabhoktaom,10,11,उपभोक्ताओं
28423,28081,गद्यशिल्पी,gadyashilpi,10,11,गद्यशिल्पी
28424,28080,सब्ट्रेक्टिव,substrative,12,11,सब्सट्रेटीवे
28425,28079,पश्चाताप,pshchaataap,8,11,पश्चाताप
28426,28078,भारतविद्या,bharatvidya,10,11,भारतविद्या
28427,28077,प्रारंभिक,prarambhika,9,11,प्रारम्भिक
28428,28076,कार्यनिवृत्त,karyanivrut,12,11,कार्यनिवृत
28429,28075,प्रासंगिकता,prasangikta,11,11,प्रासंगिकता
28430,28092,नक्षत्रीय,nakshatriya,9,11,नक्षत्रीय
28431,28093,आकाशरूपी,aakashroopi,8,11,आकाशरूपी
28432,28094,वंशावली,vanshaavali,7,11,वंशावली
28433,28095,प्रमुखतया,pramukhtaya,9,11,प्रमुखतया
28434,28112,युद्धप्रिय,yuddhapriya,10,11,युद्धप्रिय
28435,27771,बुंदेलखंड,bundelkhand,9,11,बुंदेलखंड
28436,28111,लिप्यन्तरण,lipyantaran,10,11,लिप्यंतरण
28437,28110,स्वैच्छिक,svaichchhik,9,11,स्वैच्छिक
28438,28109,हिमोफिलस,haemophilus,8,11,हेमोफिलस
28439,28108,सर्वोत्कृष्ट,sarvotkrist,12,11,सर्वोत्कृस्ट
28440,28107,आक्सीकरणीय,oxykaraniya,10,11,ऑक्सीकरणीय
28441,28106,पाठ्यक्रम,pathyakrama,9,11,पाठ्यक्रम
28442,28074,ध्नुषबाण,dhanushbaan,8,11,धनुषबाण
28443,28105,प्रतिक्रिया,npratikriya,11,11,ंप्रतिक्रिया
28444,28103,शाहजहाँपुर,sahajahapur,10,11,शाहजहापुर
28445,28102,मूल्यांकनों,mulyankanom,11,11,मूल्यांकनों
28446,28101,विभवान्तर,vibhavantar,9,11,विभवांतर
28447,28100,श्रृंखला,shrunkhalaa,8,11,श्रृंखला
28448,28099,कृष्णवीर,krishnaveer,8,11,कृष्णवीर
28449,28098,सैक्सोफोनिस्ट,sexophonist,13,11,सेक्सोफोनिस्ट
28450,28097,आवृतबीजी,aavritabiji,8,11,आवृतबीजी
28451,28096,अधिकारियों,adhikariyon,10,11,अधिकारीयों
28452,28104,प्रतिरक्षा,pratiraksha,10,11,प्रतिरक्षा
28453,27945,मर्मान्‍वेषी,marmanveshi,12,11,मर्मान्वेषी
28454,28073,प्रतीकात्मक,pratikatmak,11,11,प्रतीकात्मक
28455,28071,समयानुकूल,samayanukul,9,11,समयानुकूल
28456,28048,युद्धविराम,yuddhaviram,10,11,युद्धविराम
28457,28047,स्वामिनाथन,swaminathan,10,11,स्वामीनाथन
28458,28046,मर्मस्पर्शी,marmsparshi,11,11,मर्मस्पर्शी
28459,28044,परिदृश्य,paridrishya,8,11,परिदृश्य
28460,28043,उपभाषाओं,upabhashaon,8,11,उपभाषाओं
28461,28042,समालोचना,samalochana,8,11,समालोचना
28462,28041,बनारसीलाल,banarasilal,9,11,बनारसीलाल
28463,28040,चिकित्सालय,chikitsalay,10,11,चिकित्सालय
28464,28039,महाकाव्य,mahaakaavya,8,11,महाकाव्य
28465,28038,पुराकथाएँ,purakthayen,9,11,पुराकथाएँ
28466,28037,ग्रन्थावली,granthavali,10,11,ग्रंथावली
28467,28036,मार्गसंकेत,maargsanket,10,11,मार्गसंकेत
28468,28035,पदाधिकारी,padadhikari,9,11,पदाधिकारी
28469,28034,संस्थापकों,sansthapako,10,11,संस्थापकों
28470,28033,अक्रिस्टलीय,acrystaliya,11,11,अक्रिस्टलीय
28471,28032,आभामंडल,aabhamandal,7,11,आभामंडल
28472,28031,चित्रकारों,chitrakaron,10,11,चित्रकारों
28473,28049,रेडियोऐक्टिव,radioactive,12,11,रेडियोएक्टिव
28474,28050,उपनिवेशित,upaniveshit,9,11,उपनिवेशित
28475,28051,प्रदर्शनों,pradarshano,10,11,प्रदर्शनों
28476,28052,पत्रकारिता,patrakarita,10,11,पत्रकारिता
28477,28070,हाइड्रोकार्बन,hydrocarbon,13,11,हाइड्रोकार्बन
28478,28069,समयावधि,samayavadhi,7,11,समयावधि
28479,28068,प्रक्रियाएं,prakriyayen,11,11,प्रक्रियाएं
28480,28067,सूर्यदर्शी,suryadarshi,10,11,सूर्यदर्शी
28481,28066,सामन्यतया,samanyataya,9,11,सामान्यतया
28482,28065,परमेश्वर,parmenshwar,8,11,परमेश्वर
28483,28064,पार्श्वनाथ,paashavnath,10,11,पाशवनाथ
28484,28063,सर्वश्रेष्ठ,sarvshresht,11,11,सर्वश्रेष्ठ
28485,28072,रखनेवाला,rakhanewala,8,11,रखनेवाला
28486,28062,कर्कटार्बुद,karkatarbud,11,11,करकतरबूद
28487,28060,मुख्यालयों,mukhyaalyon,10,11,मुख्यालयों
28488,28059,शासनात्मक,shasanatmak,9,11,शासनात्मक
28489,28058,अनुभूतियों,anubhutiyon,10,11,अनुभूतियों
28490,28057,वैज्ञानिकों,vaigyanikon,11,11,वैज्ञानिकों
28491,28056,संबंधित,sambhandhit,7,11,संभंधित
28492,28055,साधनात्मक,sadhanatmak,9,11,साधनात्मक
28493,28054,इंसानएकामिल,insanekamil,11,11,इंसानेकामिल
28494,28053,ऋषिमुनियों,rishinunion,10,11,ऋषिनुनीओं
28495,28061,शहाबुद्दीन,shahabuddin,10,11,शहाबुद्दीन
28496,27944,सांस्कृतिक,saanskritik,10,11,सांस्कृतिक
28497,28045,लक्ष्मणसेन,lakshmansen,10,11,लक्ष्मणसेन
28498,27942,अपर्याप्तता,aparyaptata,11,11,अपर्याप्तता
28499,27832,स्वीमिंगपूल,swimingpool,11,11,स्वीमिंगपूल
28500,27831,सम्बन्धित,sambandhita,9,11,सम्बन्धित
28501,27830,इतिहासकारों,itihasakaro,11,11,इतिहासकारो
28502,27829,लोकप्रियता,lokapriyata,10,11,लोकप्रियता
28503,27828,अधिकारार्थ,adhikararth,10,11,अधिकारार्थ
28504,27827,हिमेटोपोटिक,himetopotik,11,11,हिमेटोपोटिक
28505,27826,पंचतंत्र,panchtantra,8,11,पंचतंत्र
28506,27825,लम्बेचौडे,lambechaude,9,11,लंबेचौड़े
28507,27824,ऑस्ट्रेलियाई,australiayi,12,11,ऑस्ट्रेलिआई
28508,27823,कार्बोहाइड्रेट,carbohidred,14,11,कार्बोहिड्रेड
28509,27822,सर्वप्रथम,sarvpratham,9,11,सर्वप्रथम
28510,27821,रेडियोऐक्टिव,redioactive,12,11,रेडिओएक्टीवे
28511,27820,बोल्शेविकों,bolshevikon,11,11,बोल्शेविकों
28512,27819,सीटनवाटसन,sitanwatsan,9,11,सितनवतसन
28513,27818,हाइड्रोलाइसेट,hydrolysate,13,11,ह्य्द्रौलिसते
28514,27817,बंदरगाह,bandaragaha,7,11,बंदरगाह
28515,27816,उपमहाद्वीप,upamahadwip,10,11,उपमहाद्वीप
28516,27833,प्रतिक्रियाएँ,pratikriyae,13,11,प्रतिक्रियाए
28517,27834,सामान्यीकृत,samanyikrit,11,11,सामान्यीकृत
28518,27835,बर्डवाचर,birdwatcher,8,11,बिरदवतचर
28519,27836,विजयशक्ति,vijayshakti,9,11,विजयशक्ति
28520,27854,चंद्रहड़ा,chandrahada,9,11,चंद्रहदा
28521,27853,जानबूझकर,jaanbujhkar,8,11,जानबूझकर
28522,27852,मुगलकालीन,mughalkalin,9,11,मुग़लकालीन
28523,27851,पारिभाषिक,paribhashik,9,11,पारिभाषिक
28524,27850,ब्रह्मपुत्र,brahmaputra,11,11,ब्रह्मपुत्र
28525,27849,जीवविज्ञान,jiwvidhnyan,10,11,जीवविधनयं
28526,27848,द्विराष्ट्रीय,dwirashtriy,13,11,द्विराष्ट्रीय
28527,27847,स्विचगियरों,switchgearo,11,11,स्विटचजारो
28528,27815,नाहरसिंह,naaharsingh,8,11,नाहरसिंह
28529,27846,हाइपरसोनिक,haiparsonik,10,11,हाइपरसोनिक
28530,27844,युद्धकालीन,yuddhkaalin,10,11,युद्धकालीन
28531,27843,नकाबपोशों,nakabaposho,9,11,नकाबपोशों
28532,27842,प्रेमचन्दजी,premchandji,11,11,प्रेमचंदजी
28533,27841,समशीतोष्ण,samshitosan,9,11,समशीतोषण
28534,27840,ज्ञानीअज्ञानी,gyaniagyani,13,11,ज्ञानयज्ञानि
28535,27839,अमीरीगरीबी,amirigaribi,10,11,अमिरिगरीबी
28536,27838,अधिकांशत,adhikanshta,8,11,अधिकांशता
28537,27837,परमार्थिक,paramarthit,9,11,परमर्थित
28538,27845,परातात्विक,paratatvika,10,11,परातत्विका
28539,27855,वातानुकूलित,vatanukulit,11,11,वातानुकूलित
28540,27814,राष्ट्रवादी,rasthravadi,11,11,राष्ट्रवादी
28541,27812,सुपरमार्केट,supermarket,11,11,सुपरमार्केट
28542,27788,फ़र्रूख़ाबाद,farrukhabad,12,11,फर्रुखाबाद
28543,27787,जनसंख्या,janasankhya,8,11,जनसंख्या
28544,27786,संवाददाताओं,sanvaddaton,11,11,संवाददातों
28545,27785,गॉन्डोफर्नीज,gondofernij,12,11,गोण्डोफर्नीज
28546,27784,इतिहासशोध,itihasshodh,9,11,इतिहासशोध
28547,27783,परिकल्पना,parikalpana,9,11,परिकल्पना
28548,27782,विषाक्तता,visaaktataa,9,11,विषाक्तता
28549,27781,ब्लॉकबस्टर,blockbuster,10,11,ब्लॉकबस्टर
28550,27780,निम्नलिखित,nimnalikhit,10,11,निम्नलिखित
28551,27779,प्रतिधारणा,pratidharna,10,11,प्रतिधारण
28552,27778,प्रदर्शनी,pradarshani,9,11,प्रदर्शनी
28553,27777,खराबियां,kharabiyaan,8,11,खराबियां
28554,27776,पारिश्रमिक,parishramik,10,11,पारिश्रमिक
28555,27775,संवाहकों,sanvaahakon,8,11,संवाहकों
28556,27773,महत्वपूर्ण,mehatvapurn,10,11,महत्वपूर्ण
28557,27943,बख्तवली,baatthawali,7,11,बाठवाली
28558,27774,नैतैलीज़ुमैब,natalizumab,12,11,नटालिजुमब
28559,27789,गैरनागरिक,gairnagarik,9,11,गैरनागरिक
28560,27790,जावानबखत,jawanbakhat,8,11,जवांबख्त
28561,27791,एकांतप्रिय,ekantapriya,10,11,एकांतप्रिय
28562,27792,महत्त्वपूर्ण,mahattwpurn,12,11,महत्त्वपूर्ण
28563,27811,जालक्षेत्र,jaalkshetra,10,11,जलक्षेत्र
28564,27810,पुष्यभूति,pushyabhuti,9,11,पुष्यभूति
28565,27809,हनुमानगढ़,hanumangadh,9,11,हनुमानगढ़
28566,27807,आवश्यकता,aavashyakta,8,11,आवश्यकता
28567,27806,अनुपचारित,anupacharit,9,11,अनुपचारित
28568,27805,ट्रांसमीटरों,transametro,12,11,ट्रान्समीटरो
28569,27804,प्लीहाभाव,plihaabhaav,9,11,प्लीहाभाव
28570,27803,कार्यकर्ताओं,karyakartao,12,11,कार्यकर्ताओ
28571,27813,छत्रपति,chhatrapati,7,11,छत्रपति
28572,27802,तेतिहाबम्बोर,titihbambor,12,11,तितिःबम्बोर
28573,27800,हाइड्रोक्स्यूरिया,hydroxyurea,17,11,ह्य्द्रोस्यूरी
28574,27799,भाषाविकास,bhashavikas,9,11,भाषाविकास
28575,27798,ट्राइक्यूस्पिड,traikyuspid,14,11,ट्रैंक्यूसपीड़
28576,27797,समाक्षारीय,samakshariy,10,11,समाक्षारीय
28577,27796,परिरक्षण,parirakshan,8,11,परिरक्षण
28578,27795,जयहरीखाल,jaiharikhal,8,11,जयहरीखाल
28579,27794,रणनीतियों,rananitiyon,9,11,रणनीतियों
28580,27793,मर्दनसिंह,mardansingh,9,11,मर्दनसिंघ
28581,27801,उपन्यासकार,upanyasakar,10,11,उपन्यासकार
28582,27856,डिसप्लैसिया,displaisiya,11,11,डिस्प्लेसिया
28583,27808,नवव्याख्या,navavyakhya,10,11,नवव्याख्या
28584,27858,चित्रलेखों,chitrlekhon,10,11,चित्रलेखों
28585,27918,लेबोरेट्रीज़,labrotaries,12,11,लैब्रोटरिएस
28586,27917,कार्यक्रमों,karyakramon,11,11,कार्यक्रमों
28587,27916,सुभद्राकुमारी,subhdradevi,13,11,सुभद्रादेवी
28588,27915,कलिंगराज,kalingaraja,8,11,कलिंगराज
28589,27914,शैक्षणिक,shaikshanik,8,11,शैक्षणिक
28590,27913,वैज्ञानिकों,vaigyaaniko,11,11,वैज्ञानिकों
28591,27912,जनजागरण,janjaagaran,7,11,जनजागरण
28592,27911,परिशून्यन,parishunyan,9,11,परिशून्यं
28593,27910,अनुमस्तिष्क,anumastishk,11,11,अनुमस्तिष्क
28594,27909,मैथमेटिकल,mathmatical,9,11,मैथमैटिकल
28595,27908,घृतकुमारी,ghritkumari,9,11,घृतकुमारी
28596,27907,जातिजनजाति,jatijanjati,10,11,जातिजनजाति
28597,27906,पैगंबरों,paigambaron,8,11,पैगम्बरों
28598,27905,पुनर्जीवित,punnarjivit,10,11,पुन्नारजीवित
28599,27904,भस्मीकरण,bhasmikaran,8,11,भस्मीकरण
28600,27903,बंदरगाहों,bandaragaho,9,11,बंदरगाहों
28601,27902,इंद्रवर्मन्,indravarman,11,11,इन्द्रवर्मन
28602,27919,कीटनाशक,kitaknashak,7,11,किटकनाशक
28603,27920,ओडोंटोक्लास्ट,odontoclast,13,11,ोडोटोक्लास्ट
28604,27923,जनसाधारण,jansadharan,8,11,जनसाधारण
28605,27924,बोलीक्षेत्रों,bolikshetro,13,11,बोलीक्षेत्रो
28606,27941,भ्रमरगीत,bhramargeet,8,11,भ्रमरगीत
28607,27940,योग्यतामापक,yogytamapak,11,11,योग्यतामपक
28608,27857,आनुवंशिकी,anuvanshiki,9,11,अनुवांशिकी
28609,27939,महत्वपूर्ण,mahatvapurn,10,11,महत्वपूर्ण
28610,27938,मृत्युमंडल,mrutumandal,10,11,मृत्युमंडल
28611,27937,खिरनीबाग,khiranibaug,8,11,खिरानीबौग
28612,27936,साहित्यकार,sanhityakar,10,11,साहित्यकार
28613,27935,महाभारत,mahabharata,7,11,महाभारत
28614,27901,संश्लेषण,sanshleshan,8,11,संश्लेषण
28615,27934,विभेदात्मक,vibhedatmak,10,11,विभेदात्मक
28616,27932,सदासुखलाल,sadasukhlal,9,11,सदासुखलाल
28617,27931,वास्तविकता,vastvikataa,10,11,वास्तविकता
28618,27930,समाशोधन,samashodhan,7,11,समाशोधन
28619,27929,बांग्लादेशी,bangladeshi,11,11,बांग्लादेशी
28620,27928,रिश्तेदारों,rishtedaron,11,11,रिश्तेदारों
28621,27927,विश्वकर्मा,vishwakarma,10,11,विश्वकर्मा
28622,27926,पैरालम्पिक्स,paralympics,12,11,पैरालिम्पिक्स
28623,27925,समालोचना,samalichana,8,11,समालोचना
28624,27933,हट्टेराइट्स,hatteraitts,11,11,हत्तेराइट्स
28625,27900,भगतसिंह,bhagatsingh,7,11,भगतसिंघ
28626,27921,दुष्प्रभाव,dushprabhav,10,11,दुष्प्रभाव
28627,27898,दीर्घवृत्त,dirghvritta,10,11,दीर्घवृत्त
28628,27876,बारसेफ़स्की,barasefaski,11,11,बरसेफस्की
28629,27875,यथासमय,yathaasamay,6,11,यथासमय
28630,27874,औषधियों,aushadhiyon,7,11,औषधियों
28631,27873,अंतर्ग्रहण,antargrahan,10,11,अंतर्ग्रहण
28632,27872,सहनशक्ति,sahanshakti,8,11,सहनशक्ति
28633,27870,रोमानीकरण,romanikaran,9,11,रोमनीकरण
28634,27869,विविधताओं,vividhataon,9,11,विविधताओं
28635,27868,परिभाषाओं,paribhashao,9,11,परिभाषाओ
28636,27877,इंदोनेशिया,indoneshiya,10,11,इंडोनेशिया
28637,27867,मात्राशास्त्र,matrashastr,13,11,मत्रशस्त्र
28638,27865,उत्तरजीविता,uttarjivika,11,11,उत्तरजीविका
28639,27864,श्रृंगारकाल,srrngarakal,11,11,श्रृंगारकाल
28640,27863,अठारहगढ़,atharahgadh,8,11,अठारहगाढ़
28641,27899,क्रियान्‍वित,kriyaan‍vit,12,11,क्रियां‍वित्
28642,27862,महत्वपूर्ण,mahatvpurna,10,11,महत्वपूर्ण
28643,27859,राजनीतिज्ञों,rajnitigyon,12,11,राजनीतिज्ञों
28644,27861,रेडियोधर्मी,rediodharmi,11,11,रेडिओधर्मी
28645,27860,सानशिंगदुई,sanshingdui,10,11,संसहिंगडुई
28646,27866,अप्रत्याशित,apratyashit,11,11,अप्रत्याशित
28647,27878,लड़ाईझगड़े,ladaijhagde,10,11,लडाईझगडे
28648,27871,विद्याचरण,vidyacharan,9,11,विद्याचरण
28649,27880,ब्यवस्थापिक,vyvasthapil,11,11,व्यवस्थापिल
28650,27895,शापेनहावर,shapenhavar,9,11,शॉपेनहावर
28651,27894,अभद्रवादी,abhadravadi,9,11,अभद्रवादी
28652,27893,रंगद्रव्यों,rangdravyon,11,11,रंगद्रव्यों
28653,27879,प्रस्तुतियों,prastutiyon,12,11,प्रस्तुतियों
28654,27892,निष्क्रियता,nishkriyata,11,11,निष्क्रियता
28655,27896,परीक्षणों,parikshanon,9,11,परीक्षणों
28656,27890,माइटो़जैन्ट्रॉन,mytogentron,15,11,मीटोगेटरों
28657,27889,विंगुखुनुयो,vingukhonuo,11,11,विंगकहानुओ
28658,27888,लोकप्रियता,lokpriyataa,10,11,लोकप्रियता
28659,27891,प्रतिरक्षी,pratirakshi,10,11,प्रतिरक्षी
28660,27897,स्वतंत्रता,svatantrtaa,10,11,स्वतंत्रता
28661,27886,व्यापारियों,vyaapariyon,11,11,व्यापारियों
28662,27885,चतुर्मुखी,chaturmukhi,9,11,चतुर्मुखी
28663,27884,मूर्तिविधान,murtividhan,11,11,मूर्तिविधान
28664,27881,एकादशियाँ,ekadashiyan,9,11,एकादशियाँ
28665,27882,जारीकर्ताओं,jaarikartao,11,11,जारीकर्ताओं
28666,27887,लक्षणात्मक,lakshnatmak,10,11,लक्षणात्मक
28667,27883,धनुर्विद्या,dhanurvidya,11,11,धनुर्विद्या
28668,29352,चर्मशोधन,charmasodhan,8,12,चर्मशोधन
28669,29360,समानांतरता,samanantarta,10,12,समानान्तरता
28670,29359,पुनसंपादित,punsampaadit,10,12,पुनसंपादित
28671,29357,ऑग्मेंटेशन,augmentation,10,12,ऑग्मेंटेशन
28672,29356,साम्यवैषम्य,saamyvaisamy,11,12,साम्यविसाम्य
28673,29355,द्वैताद्वैत,dvaitaadvait,11,12,द्वैताद्वैत
28674,29354,विधानसभा,vidhanasabha,8,12,विधानसभा
